event_id,timestamp,user_id,username,command,device,privilege_used
CMD007079,2026-06-11 09:33:00,U1018,betty.white57,git status,,USER
CMD006125,2026-06-10 17:58:00,U1016,patricia.thomas,clear,WKSTN-U1016	,USER
CMD011600,2026-06-11 07:48:00,U1028,john.hill,top,WKSTN-U1028,USER
CMD032057,2026-06-10 16:44:00,U1079,emily.jones,systeminfo,WKSTN-U1079,USER
CMD017273,2026-06-11 08:59:00,U1042,michael.hill56,ipconfig,WKSTN-U1042,USER
CMD011599,2026-06-11 09:09:00,U1028,john.hill,ipconfig,WKSTN-U1028,USER
CMD020058,2026-06-11 08:49:00,U1049,  michelle.jones59 ,ipconfig,WKSTN-U1049,USER
CMD036083,2026-06-11 09:29:00,U1088,andrew.smith85,,WKSTN-U1088,USER
CMD011601,2026-06-11 09:26:00,U1028,john.hill,git pull,WKSTN-U1028,USER
CMD011141,2026-06-11 09:19:00,U1027,patricia.brown75,git status,WKSTN-U1027,USER
CMD012028,2026-06-11 08:20:00,U1029,michelle.garcia54,cd project/,WKSTN-U1029,USER
CMD038302,2026-06-11 09:25:00,U1093,sarah.clark44,git status,WKSTN-U1093,USER
CMD032081,2026-06-11 10:41:00,U1079,emily.jones,cat readme.txt,WKSTN-U1079,USER
CMD035592,2026-06-11 10:49:00,U1087,charles.sanchez,git pull,WKSTN-U1087,USER
CMD011602,2026-06-11 10:56:00,U1028,john.hill,ls -la,WKSTN-U1028,USER
CMD038748,2026-06-11 10:25:00,U1094,elizabeth.lewis69,git pull,  WKSTN-U1094 ,USER
CMD010244,2026-06-11 10:59:00,U1025,betty.brown22,clear	,WKSTN-U1025,USER
CMD007992,2026-06-11 10:02:00,U1020,andrew.thomas36,cat readme.txt,WKSTN-U1020,USER
CMD011144,2026-06-11 10:27:00,U1027,patricia.brown75,clear,WKSTN-U1027,USER
CMD032934,2026-06-11 10:04:00,U1081,margaret.davis,ipconfig,WKSTN-U1081,USER
CMD036517,2026-06-11 10:28:00,U1089,paul.brown27,whoami,WKSTN-U1089,USER
CMD007080,2026-06-11 11:25:00,U1018,betty.white57,ping 10.0.0.5,WKSTN-U1018,USER
CMD009342,2026-06-11 10:12:00,U1023,richard.wright,systeminfo,WKSTN-U1023,USER
CMD039559,2026-06-11 11:29:00,U1096,david.allen76,systeminfo,WKSTN-U1096,USER
CMD010243,2026-06-11 10:27:00,U1025,betty.brown22,git status,WKSTN-U1025,USER
CMD004089,2026-06-11 11:07:00,U1011,donna.ramirez75,df -h,WKSTN-U1011,USER
CMD008891,2026-06-11 10:34:00,U1022,sandra.brown,df -h,WKSTN-U1022,USER
CMD033360,2026-06-11 11:28:00,U1082,karen.hill96,top,WKSTN-U1082,USER
CMD012884,2026-06-11 11:02:00,U1031,john.wright28,ping 10.0.0.5,WKSTN-U1031,USER
CMD040373,2026-06-11 11:38:00,U1098,nancy.wright49,dir,WKSTN-U1098,USER
CMD036082,2026-06-11 10:41:00,U1088,andrew.smith85,,WKSTN-U1088,USER
CMD040372,2026-06-11 11:39:00,U1098,nancy.wright49,git status,WKSTN-U1098,USER
CMD007082,2026-06-11 11:17:00,U1018,betty.white57,df -h,WKSTN-U1018,user
CMD007549,2026-06-11 10:52:00,U1019,donna.anderson,ipconfig,WKSTN-U1019,USER
CMD010688,2026-06-11 11:04:00,U1026,elizabeth.gonzalez,clear,WKSTN-U1026,USER
CMD009341,2026-06-11 10:04:00,U1023,richard.wright,whoami,WKSTN-U1023,USER
CMD035593,2026-06-11 11:34:00,U1087,charles.sanchez,ping 10.0.0.5,WKSTN-U1087,USER
CMD026455,2026-06-11 12:29:00,U1065,michael.ramirez47,ls -la,WKSTN-U1065,USER
CMD008893,2026-06-11 11:56:00,U1022,,clear,WKSTN-U1022,USER
CMD012885,2026-06-11 13:30:00,U1031,john.wright28,,WKSTN-U1031,USER
CMD007993,2026-06-11 11:53:00,U1020,andrew.thomas36,dir,WKSTN-U1020,USER
CMD038300,2026-06-11 12:59:00,U1093,sarah.clark44,dir,WKSTN-U1093,USER
CMD034255,2026-06-11 12:14:00,U1084,joshua.taylor,top,WKSTN-U1084,USER
CMD034712,2026-06-11 11:44:00,U1085,barbara.walker67,,WKSTN-U1085,USER
CMD032933,2026-06-11 12:37:00,U1081,  margaret.davis ,dir,WKSTN-U1081,USER
CMD011142,2026-06-11 12:56:00,U1027,patricia.brown75,df -h,WKSTN-U1027,USER
CMD004091,2026-06-11 12:06:00,U1011,donna.ramirez75,cat readme.txt,WKSTN-U1011,USER
CMD007081,2026-06-11 12:24:00,U1018,betty.white57,ipconfig,WKSTN-U1018,USER
CMD026454,2026-06-11 12:35:00,U1065,michael.ramirez47,cat readme.txt	,WKSTN-U1065,USER
CMD036973,2026-06-11 12:50:00,U1090,mary.hill,df -h,WKSTN-U1090,USER
CMD009792,2026-06-11 12:01:00,U1024,emily.miller,git status,WKSTN-U1024,USER
CMD033362,2026-06-11 11:58:00,U1082,karen.hill96,git pull,WKSTN-U1082,USER
CMD004090,2026-06-11 11:57:00,U1011,donna.ramirez75,cd project/,WKSTN-U1011,USER
CMD012029,2026-06-11 12:52:00,U1029,michelle.garcia54,cat readme.txt,WKSTN-U1029,USER
CMD032499,2026-06-11 12:35:00,U1080,joseph.jackson91,df -h,WKSTN-U1080,user
CMD017275,2026-06-11 13:37:00,U1042,michael.hill56,cat readme.txt,WKSTN-U1042,USER
CMD034252,2026-06-11 12:12:00,U1084,joshua.taylor,clear,WKSTN-U1084,USER
CMD036081,2026-06-11 13:14:00,U1088,andrew.smith85,cat readme.txt,WKSTN-U1088,USER
CMD012883,2026-06-11 13:06:00,U1031,john.wright28,df -h,WKSTN-U1031,USER
CMD007991,2026-06-11 12:41:00,U1020,andrew.thomas36,ls -la,WKSTN-U1020,USER
CMD040374,2026-06-11 13:08:00,U1098,nancy.wright49,cd project/,WKSTN-U1098,USER
CMD008892,2026-06-11 13:39:00,U1022,sandra.brown,whoami,WKSTN-U1022,USER
CMD032497,2026-06-11 14:13:00,U1080,joseph.jackson91,top,WKSTN-U1080,USER
CMD006617,2026-06-11 14:19:00,U1017,emily.hernandez34,git status,  WKSTN-U1017 ,USER
CMD012886,2026-06-11 13:43:00,U1031,john.wright28,top,WKSTN-U1031,USER
CMD033359,2026-06-11 14:52:00,U1082,karen.hill96,ping 10.0.0.5,WKSTN-U1082,USER
CMD004906,2026-06-11 15:47:00,U1013,emily.smith,git status,WKSTN-U1013,USER
CMD038301,2026-06-11 14:32:00,U1093,sarah.clark44,ipconfig,WKSTN-U1093,USER
CMD037870,2026-06-11 14:53:00,U1092,steven.thomas,ls -la,WKSTN-U1092	,USER
CMD010687,2026-06-11 14:35:00,U1026,elizabeth.gonzalez,systeminfo,WKSTN-U1026,USER
CMD008432,2026-06-11 14:54:00,U1021,jessica.walker,cd project/,WKSTN-U1021,USER
CMD011143,2026-06-11 13:57:00,U1027,patricia.brown75,clear,WKSTN-U1027,USER
CMD034254,2026-06-11 15:01:00,U1084,joshua.taylor,ping 10.0.0.5,WKSTN-U1084,USER
CMD038747,2026-06-11 15:34:00,U1094,elizabeth.lewis69,ls -la,WKSTN-U1094,USER
CMD007994,2026-06-11 15:24:00,U1020,andrew.thomas36,cat readme.txt,WKSTN-U1020,user
CMD036972,2026-06-11 15:08:00,U1090,mary.hill,whoami,WKSTN-U1090,USER
CMD012471,2026-06-11 14:27:00,U1030,BETTY.RODRIGUEZ86,git pull,  WKSTN-U1030 ,USER
CMD036971,2026-06-11 16:01:00,U1090,mary.hill,ipconfig,  WKSTN-U1090 ,USER
CMD034253,2026-06-11 14:54:00,U1084,JOSHUA.TAYLOR,clear,WKSTN-U1084,USER
CMD037418,2026-06-11 15:18:00,U1091,linda.robinson,top,WKSTN-U1091,USER
CMD032935,2026-06-11 14:12:00,U1081,margaret.davis	,git pull,WKSTN-U1081,USER
CMD033361,2026-06-11 15:23:00,U1082,karen.hill96,cd project/,WKSTN-U1082,USER
CMD034715,2026-06-11 14:46:00,U1085,barbara.walker67,whoami,WKSTN-U1085,USER
CMD036084,2026-06-11 13:58:00,U1088,andrew.smith85,git pull,WKSTN-U1088,user
CMD035163,2026-06-11 15:29:00,U1086,steven.thompson53,clear,WKSTN-U1086,USER
CMD012027,2026-06-11 15:53:00,U1029,michelle.garcia54,git status,WKSTN-U1029,USER
CMD004907,2026-06-11 14:01:00,U1013,emily.smith,ping 10.0.0.5,WKSTN-U1013,USER
CMD036516,2026-06-11 16:20:00,U1089,paul.brown27,top,WKSTN-U1089,USER
CMD003744,2026-06-12 08:11:00,U1010,susan.young51,systeminfo,WKSTN-U1010,USER
CMD007101,2026-06-12 09:46:00,U1018,betty.white57,ipconfig,WKSTN-U1018,USER
CMD012493,2026-06-12 08:58:00,U1030,betty.rodriguez86,whoami,WKSTN-U1030,USER
CMD034713,2026-06-11 16:32:00,U1085,barbara.walker67,df -h,WKSTN-U1085,USER
CMD032500,2026-06-11 16:57:00,U1080,joseph.jackson91,git pull,  WKSTN-U1080 ,USER
CMD036515,2026-06-11 16:01:00,U1089,paul.brown27,dir,WKSTN-U1089,USER
CMD004905,2026-06-11 17:24:00,U1013,emily.smith,git pull,WKSTN-U1013,
CMD033803,2026-06-11 16:47:00,U1083,sarah.allen70,systeminfo,WKSTN-U1083,USER
CMD006164,2026-06-12 09:17:00,U1016,patricia.thomas,df -h,WKSTN-U1016,USER
CMD010709,2026-06-12 07:31:00,U1026,elizabeth.gonzalez,ipconfig,WKSTN-U1026,USER
CMD032498,2026-06-11 16:40:00,U1080,joseph.jackson91,ping 10.0.0.5,WKSTN-U1080,USER
CMD006142,2026-06-11 16:55:00,U1016,patricia.thomas,dir,WKSTN-U1016,
CMD040371,2026-06-11 16:12:00,U1098,nancy.wright49,clear,WKSTN-U1098,USER
CMD008449,2026-06-12 09:40:00,U1021,jessica.walker,whoami,WKSTN-U1021,USER
CMD007565,2026-06-12 09:19:00,U1019,donna.anderson,ipconfig,WKSTN-U1019,USER
CMD009790,2026-06-11 16:07:00,U1024,emily.miller,top,WKSTN-U1024,USER
CMD011159,2026-06-12 08:31:00,U1027,patricia.brown75,ipconfig,WKSTN-U1027,USER
CMD012908,2026-06-12 08:45:00,U1031,john.wright28,dir,WKSTN-U1031,USER
CMD010711,2026-06-12 09:25:00,U1026,ELIZABETH.GONZALEZ,whoami,WKSTN-U1026,USER
CMD036986,2026-06-12 07:50:00,U1090,mary.hill,  clear ,WKSTN-U1090,USER
CMD011160,2026-06-12 09:37:00,U1027,patricia.brown75,df -h,WKSTN-U1027,USER
CMD012492,2026-06-12 08:31:00,U1030,betty.rodriguez86,  git pull ,WKSTN-U1030,USER
CMD009791,2026-06-11 16:55:00,U1024,emily.miller,git status,WKSTN-U1024,USER
CMD038767,2026-06-12 09:36:00,U1094,elizabeth.lewis69,git status,WKSTN-U1094,USER
CMD006635,2026-06-12 10:55:00,U1017,emily.hernandez34,clear,WKSTN-U1017,USER
CMD015299,2026-06-12 11:27:00,U1037,robert.martin,git status,WKSTN-U1037,USER
CMD010710,2026-06-12 11:00:00,U1026,elizabeth.gonzalez,git status,WKSTN-U1026,USER
CMD032103,2026-06-12 10:18:00,U1079,emily.jones,ls -la,WKSTN-U1079,USER
CMD011623,2026-06-12 10:00:00,U1028,john.hill,clear,WKSTN-U1028,USER
CMD034275,2026-06-12 11:32:00,U1084,joshua.taylor,git status,WKSTN-U1084,USER
CMD010265,2026-06-12 10:26:00,U1025,betty.brown22,ping 10.0.0.5,WKSTN-U1025,USER
CMD036534,2026-06-12 11:33:00,U1089,paul.brown27,top,WKSTN-U1089,USER
CMD035614,2026-06-12 11:33:00,U1087,charles.sanchez,,WKSTN-U1087,USER
CMD011622,2026-06-12 09:49:00,U1028,JOHN.HILL,ipconfig,WKSTN-U1028,USER
CMD008916,2026-06-12 09:50:00,U1022,sandra.brown,systeminfo,WKSTN-U1022,USER
CMD010712,2026-06-12 10:39:00,U1026,elizabeth.gonzalez,ping 10.0.0.5,WKSTN-U1026,USER
CMD038318,2026-06-12 10:19:00,U1093,sarah.clark44,cd project/,WKSTN-U1093,USER
CMD024470,2026-06-12 09:51:00,U1060,MATTHEW.ANDERSON,dir,,USER
CMD034277,2026-06-12 11:45:00,U1084,joshua.taylor,git pull,WKSTN-U1084,USER
CMD036107,2026-06-12 11:09:00,U1088,andrew.smith85,systeminfo,WKSTN-U1088,USER
CMD007566,2026-06-12 11:13:00,U1019,donna.anderson,whoami,WKSTN-U1019,USER
CMD008917,2026-06-12 10:33:00,U1022,sandra.brown,cd project/,WKSTN-U1022,USER
CMD006636,2026-06-12 09:50:00,U1017,emily.hernandez34,git status,WKSTN-U1017,USER
CMD009361,2026-06-12 10:47:00,U1023,richard.wright,systeminfo	,WKSTN-U1023,USER
CMD032521,2026-06-12 11:15:00,U1080,joseph.jackson91,ipconfig,WKSTN-U1080,USER
CMD024472,2026-06-12 10:06:00,U1060,matthew.anderson,ping 10.0.0.5,WKSTN-U1060,USER
CMD024471,2026-06-12 09:49:00,U1060,matthew.anderson,whoami,,USER
CMD003745,2026-06-12 11:11:00,U1010,susan.young51,ls -la,WKSTN-U1010,USER
CMD036106,2026-06-12 09:57:00,U1088,andrew.smith85,whoami,WKSTN-U1088,USER
CMD012046,2026-06-12 12:20:00,U1029,michelle.garcia54,dir,WKSTN-U1029,USER
CMD010266,2026-06-12 12:00:00,U1025,betty.brown22,ls -la,WKSTN-U1025,USER
CMD015300,2026-06-12 11:47:00,U1037,,top,WKSTN-U1037,USER
CMD032104,2026-06-12 14:12:00,U1079,emily.jones,ipconfig,WKSTN-U1079,USER
CMD012906,2026-06-12 13:58:00,U1031,john.wright28,git status,WKSTN-U1031,USER
CMD036987,2026-06-12 12:36:00,U1090,mary.hill,ls -la,WKSTN-U1090,USER
CMD036535,2026-06-12 13:43:00,U1089,paul.brown27	,top,WKSTN-U1089,USER
CMD036104,2026-06-12 13:04:00,U1088,andrew.smith85,top,WKSTN-U1088,USER
CMD032954,2026-06-12 13:58:00,U1081,margaret.davis,systeminfo,WKSTN-U1081,USER
CMD038319,2026-06-12 14:19:00,U1093,sarah.clark44,ping 10.0.0.5,,USER
CMD036536,2026-06-12 13:39:00,U1089,paul.brown27,cd project/,WKSTN-U1089,USER
CMD028491,2026-06-12 13:07:00,U1070,betty.thomas40,systeminfo,WKSTN-U1070,USER
CMD027283,2026-06-12 12:49:00,U1067,paul.thomas97,top,,USER
CMD008011,2026-06-12 14:16:00,U1020,andrew.thomas36,dir,WKSTN-U1020,USER
CMD002588,2026-06-12 11:49:00,U1007,sarah.robinson82,ls -la,WKSTN-U1007,
CMD037434,2026-06-12 12:51:00,U1091,linda.robinson,ls -la,WKSTN-U1091,USER
CMD034276,2026-06-12 14:04:00,U1084,joshua.taylor,git pull,WKSTN-U1084,USER
CMD002587,2026-06-12 13:09:00,U1007,sarah.robinson82,git status,WKSTN-U1007,USER
CMD038768,2026-06-12 11:47:00,U1094,elizabeth.lewis69,systeminfo,WKSTN-U1094,USER
CMD033379,2026-06-12 13:34:00,U1082,karen.hill96,clear,WKSTN-U1082,USER
CMD012907,2026-06-12 13:05:00,U1031,john.wright28,ipconfig,WKSTN-U1031,USER
CMD010263,2026-06-12 13:25:00,U1025,betty.brown22,git status,WKSTN-U1025,USER
CMD007103,2026-06-12 13:40:00,U1018,  betty.white57 ,cat readme.txt,WKSTN-U1018,USER
CMD036105,2026-06-12 13:13:00,U1088,andrew.smith85,ls -la,,USER
CMD024473,2026-06-12 13:57:00,U1060,,,WKSTN-U1060,USER
CMD035184,2026-06-12 14:57:00,U1086,steven.thompson53,df -h,WKSTN-U1086,USER
CMD010264,2026-06-12 15:47:00,U1025,betty.brown22,df -h,WKSTN-U1025,USER
CMD011620,2026-06-12 14:47:00,U1028,john.hill,systeminfo,,USER
CMD024070,2026-06-12 14:40:00,U1059,daniel.perez98,df -h,WKSTN-U1059,USER
CMD015298,2026-06-12 14:33:00,U1037,robert.martin,clear,WKSTN-U1037,USER
CMD037888,2026-06-12 15:11:00,U1092,steven.thomas,df -h,WKSTN-U1092,USER
CMD033381,2026-06-12 15:35:00,U1082,karen.hill96,clear,WKSTN-U1082,USER
CMD012905,2026-06-12 16:09:00,U1031,john.wright28,dir,  WKSTN-U1031 ,USER
CMD031278,2026-06-12 15:58:00,U1077,kimberly.harris58,top,WKSTN-U1077,USER
CMD012491,2026-06-12 14:19:00,U1030,betty.rodriguez86,top,WKSTN-U1030,USER
CMD035183,2026-06-12 16:30:00,U1086,steven.thompson53,cat readme.txt,WKSTN-U1086,USER
CMD015297,2026-06-12 15:09:00,U1037,robert.martin,cat readme.txt,WKSTN-U1037,USER
CMD008450,2026-06-12 14:27:00,U1021,jessica.walker,top,,USER
CMD033820,2026-06-12 15:57:00,U1083,sarah.allen70,top,WKSTN-U1083,USER
CMD033380,2026-06-12 15:59:00,U1082,karen.hill96,cd project/,WKSTN-U1082,USER
CMD012045,2026-06-12 16:27:00,U1029,michelle.garcia54,git status,WKSTN-U1029,USER
CMD011158,2026-06-12 15:56:00,U1027,patricia.brown75,top,WKSTN-U1027,USER
CMD027284,2026-06-12 14:45:00,U1067,paul.thomas97,clear,WKSTN-U1067,USER
CMD012047,2026-06-12 15:31:00,U1029,michelle.garcia54,df -h,WKSTN-U1029,USER
CMD034274,2026-06-12 14:52:00,U1084,joshua.taylor	,git pull,WKSTN-U1084,USER
CMD007102,2026-06-12 15:29:00,U1018,betty.white57,git pull,,USER
CMD032522,2026-06-12 14:59:00,U1080,joseph.jackson91,cd project/,WKSTN-U1080,USER
CMD009808,2026-06-12 15:03:00,U1024,emily.miller,systeminfo,,USER
CMD011621,2026-06-12 14:20:00,U1028,john.hill,top,WKSTN-U1028,USER
CMD019714,2026-06-12 14:37:00,U1048,jennifer.thomas87,,WKSTN-U1048,USER
CMD037004,2026-06-13 11:27:00,U1090,mary.hill,ls -la,WKSTN-U1090,USER
CMD011179,2026-06-15 08:17:00,U1027,patricia.brown75,cd project/,WKSTN-U1027,USER
CMD028510,2026-06-15 07:26:00,U1070,betty.thomas40,ping 10.0.0.5,WKSTN-U1070,USER
CMD033382,2026-06-12 16:51:00,U1082,karen.hill96,cd project/,WKSTN-U1082,USER
CMD032955,2026-06-12 16:36:00,U1081,margaret.davis,ping 10.0.0.5,WKSTN-U1081,USER
CMD027286,2026-06-12 17:21:00,U1067,paul.thomas97,whoami,WKSTN-U1067,USER
CMD006182,2026-06-15 09:40:00,U1016,patricia.thomas,git pull,WKSTN-U1016,USER
CMD035632,2026-06-15 07:45:00,U1087,charles.sanchez,top,WKSTN-U1087,USER
CMD039602,2026-06-15 09:31:00,U1096,david.allen76,ls -la,WKSTN-U1096,USER
CMD036123,2026-06-15 07:42:00,U1088,andrew.smith85,git pull,WKSTN-U1088,USER
CMD024090,2026-06-15 09:10:00,U1059,daniel.perez98,ping 10.0.0.5,WKSTN-U1059,USER
CMD027285,2026-06-12 17:08:00,U1067,paul.thomas97,git status,WKSTN-U1067	,USER
CMD008027,2026-06-15 09:18:00,U1020,andrew.thomas36,df -h,WKSTN-U1020,USER
CMD009827,2026-06-15 09:46:00,U1024,emily.miller,df -h,  WKSTN-U1024 ,USER
CMD032520,2026-06-12 16:57:00,U1080,joseph.jackson91,df -h,WKSTN-U1080,USER
CMD012066,2026-06-15 09:49:00,U1029,michelle.garcia54,ls -la,WKSTN-U1029,USER
CMD040021,2026-06-15 08:17:00,U1097,mark.martinez10,cd project/,WKSTN-U1097,USER
CMD010281,2026-06-15 08:42:00,U1025,  betty.brown22 ,systeminfo,WKSTN-U1025,USER
CMD034733,2026-06-12 17:40:00,U1085,barbara.walker67,ipconfig,WKSTN-U1085,USER
CMD010726,2026-06-15 09:27:00,U1026,elizabeth.gonzalez,clear,WKSTN-U1026,USER
CMD028513,2026-06-15 08:00:00,U1070,betty.thomas40,whoami,WKSTN-U1070,USER
CMD036558,2026-06-15 09:42:00,U1089,paul.brown27,ipconfig,WKSTN-U1089,USER
CMD028511,2026-06-15 07:17:00,U1070,betty.thomas40,top,WKSTN-U1070,USER
CMD001024,2026-06-15 09:04:00,U1003,kenneth.clark29,cd project/,WKSTN-U1003,USER
CMD019713,2026-06-12 16:36:00,U1048,jennifer.thomas87,git status,WKSTN-U1048	,USER
CMD008937,2026-06-15 11:33:00,U1022,sandra.brown,git status,WKSTN-U1022,USER
CMD007129,2026-06-15 09:57:00,U1018,betty.white57,ipconfig,WKSTN-U1018,USER
CMD038787,2026-06-15 11:17:00,U1094,elizabeth.lewis69,git pull,WKSTN-U1094,USER
CMD032543,2026-06-15 11:57:00,U1080,joseph.jackson91	,cd project/,WKSTN-U1080,USER
CMD032544,2026-06-15 09:49:00,U1080,joseph.jackson91,ping 10.0.0.5,WKSTN-U1080,USER
CMD036556,2026-06-15 10:07:00,U1089,paul.brown27,top,WKSTN-U1089,USER
CMD001812,2026-06-15 11:21:00,U1005,robert.robinson,ls -la,WKSTN-U1005,USER
CMD033844,2026-06-15 12:04:00,U1083,sarah.allen70,git status,WKSTN-U1083,USER
CMD006658,2026-06-15 10:24:00,U1017,emily.hernandez34,git status,WKSTN-U1017,USER
CMD038338,2026-06-15 11:22:00,U1093,sarah.clark44,git status	,WKSTN-U1093,USER
CMD011181,2026-06-15 11:08:00,U1027,patricia.brown75,clear,WKSTN-U1027,USER
CMD001814,2026-06-15 11:31:00,U1005,robert.robinson,cd project/,WKSTN-U1005,user
CMD000195,2026-06-15 10:58:00,U1001,linda.johnson95,git status,WKSTN-U1001,USER
CMD037453,2026-06-15 10:34:00,U1091,linda.robinson,whoami,WKSTN-U1091,
CMD039605,2026-06-15 11:43:00,U1096,david.allen76,ls -la,WKSTN-U1096,USER
CMD009383,2026-06-15 11:48:00,U1023,richard.wright,ping 10.0.0.5,WKSTN-U1023,USER
CMD007126,2026-06-15 11:26:00,U1018,betty.white57,clear,WKSTN-U1018,USER
CMD033397,2026-06-15 10:13:00,U1082,karen.hill96,cat readme.txt,WKSTN-U1082	,USER
CMD001813,2026-06-15 12:00:00,U1005,robert.robinson,git pull,WKSTN-U1005,USER
CMD033843,2026-06-15 10:56:00,U1083,sarah.allen70,dir,WKSTN-U1083,USER
CMD008468,2026-06-15 11:56:00,U1021,jessica.walker,clear,WKSTN-U1021,USER
CMD010283,2026-06-15 10:24:00,U1025,betty.brown22,ls -la,WKSTN-U1025,USER
CMD037910,2026-06-15 10:37:00,U1092,steven.thomas,df -h,WKSTN-U1092,USER
CMD032121,2026-06-15 10:23:00,U1079,emily.jones,ipconfig,WKSTN-U1079,USER
CMD012514,2026-06-15 09:49:00,U1030,betty.rodriguez86,ls -la,WKSTN-U1030,USER
CMD040022,2026-06-15 13:41:00,U1097,mark.martinez10,top,WKSTN-U1097,USER
CMD006180,2026-06-15 12:41:00,U1016,patricia.thomas,ls -la,WKSTN-U1016,USER
CMD010282,2026-06-15 12:50:00,U1025,betty.brown22	,ipconfig,WKSTN-U1025,USER
CMD039604,2026-06-15 12:34:00,U1096,  david.allen76 ,ping 10.0.0.5,WKSTN-U1096,USER
CMD016517,2026-06-15 12:12:00,U1040,matthew.martin,systeminfo,WKSTN-U1040,USER
CMD006181,2026-06-15 14:02:00,U1016,patricia.thomas,  clear ,WKSTN-U1016,USER
CMD011180,2026-06-15 14:02:00,U1027,patricia.brown75,top,WKSTN-U1027,USER
CMD016519,2026-06-15 13:59:00,U1040,matthew.martin,git status,WKSTN-U1040,USER
CMD011645,2026-06-15 12:20:00,U1028,john.hill,dir,WKSTN-U1028,USER
CMD033842,2026-06-15 14:01:00,U1083,sarah.allen70,ls -la,WKSTN-U1083,USER
CMD037021,2026-06-15 13:35:00,U1090,mary.hill,cat readme.txt,WKSTN-U1090,USER
CMD010725,2026-06-15 12:14:00,U1026,  elizabeth.gonzalez ,ipconfig,WKSTN-U1026,USER
CMD009825,2026-06-15 12:11:00,U1024,emily.miller,df -h,WKSTN-U1024,USER
CMD029708,2026-06-15 12:55:00,U1073,michael.gonzalez,ping 10.0.0.5,,USER
CMD032120,2026-06-15 12:44:00,U1079,emily.jones,systeminfo,WKSTN-U1079,USER
CMD038339,2026-06-15 12:58:00,U1093,sarah.clark44,dir	,WKSTN-U1093,USER
CMD029707,2026-06-15 12:40:00,U1073,michael.gonzalez,cd project/,WKSTN-U1073	,USER
CMD038340,2026-06-15 13:02:00,U1093,sarah.clark44,df -h,WKSTN-U1093,USER
CMD035206,2026-06-15 13:33:00,U1086,steven.thompson53,systeminfo,WKSTN-U1086,USER
CMD001811,2026-06-15 13:12:00,U1005,robert.robinson,top,WKSTN-U1005,USER
CMD040020,2026-06-15 12:17:00,U1097,mark.martinez10,git pull,  WKSTN-U1097 ,USER
CMD012069,2026-06-15 12:42:00,U1029,michelle.garcia54,,WKSTN-U1029,USER
CMD012068,2026-06-15 13:35:00,U1029,michelle.garcia54,git pull,,USER
CMD011644,2026-06-15 12:42:00,U1028,john.hill,systeminfo,WKSTN-U1028,USER
CMD037908,2026-06-15 14:06:00,U1092,steven.thomas,dir,WKSTN-U1092,USER
CMD036557,2026-06-15 15:23:00,U1089,paul.brown27,systeminfo,WKSTN-U1089,USER
CMD032976,2026-06-15 15:03:00,U1081,margaret.davis,systeminfo,WKSTN-U1081,USER
CMD038786,2026-06-15 15:15:00,U1094,elizabeth.lewis69,cat readme.txt,WKSTN-U1094,USER
CMD007587,2026-06-15 14:51:00,U1019,donna.anderson,clear,WKSTN-U1019,USER
CMD009826,2026-06-15 14:51:00,U1024,EMILY.MILLER,df -h,WKSTN-U1024,USER
CMD033841,2026-06-15 15:40:00,U1083,sarah.allen70	,ipconfig,WKSTN-U1083,USER
CMD028512,2026-06-15 14:14:00,U1070,betty.thomas40,cat readme.txt,WKSTN-U1070,USER
CMD008026,2026-06-15 15:16:00,U1020,andrew.thomas36,clear,WKSTN-U1020,USER
CMD012512,2026-06-15 14:58:00,U1030,betty.rodriguez86,git pull,WKSTN-U1030,USER
CMD037450,2026-06-15 15:11:00,U1091,linda.robinson,ping 10.0.0.5,WKSTN-U1091,USER
CMD037020,2026-06-15 15:29:00,U1090,mary.hill,clear,WKSTN-U1090,USER
CMD016518,2026-06-15 15:42:00,U1040,matthew.martin,df -h,WKSTN-U1040,USER
CMD039603,2026-06-15 15:21:00,U1096,david.allen76	,ipconfig,WKSTN-U1096,USER
CMD000194,2026-06-15 14:43:00,U1001,linda.johnson95,systeminfo,WKSTN-U1001	,USER
CMD019327,2026-06-15 14:47:00,U1047,sandra.lewis,ping 10.0.0.5,WKSTN-U1047,USER
CMD034297,2026-06-15 15:19:00,U1084,joshua.taylor,dir,WKSTN-U1084,USER
CMD007127,2026-06-15 14:39:00,U1018,betty.white57,cd project/,WKSTN-U1018,USER
CMD012067,2026-06-15 15:15:00,U1029,MICHELLE.GARCIA54,ping 10.0.0.5,WKSTN-U1029,
CMD038337,2026-06-15 14:34:00,U1093,sarah.clark44,cd project/,WKSTN-U1093	,USER
CMD010284,2026-06-15 14:41:00,U1025,betty.brown22,ipconfig,  WKSTN-U1025 ,USER
CMD034754,2026-06-15 15:14:00,U1085,barbara.walker67,,WKSTN-U1085,USER
CMD007128,2026-06-15 15:46:00,U1018,betty.white57,whoami,WKSTN-U1018,USER
CMD024091,2026-06-15 14:45:00,U1059,daniel.perez98,cd project/,WKSTN-U1059,USER
CMD034298,2026-06-15 15:01:00,U1084,joshua.taylor,dir,WKSTN-U1084,USER
CMD035633,2026-06-15 14:37:00,U1087,charles.sanchez,ipconfig	,WKSTN-U1087,USER
CMD006661,2026-06-15 17:22:00,U1017,emily.hernandez34,clear	,WKSTN-U1017,
CMD009384,2026-06-15 17:16:00,U1023,richard.wright,df -h,WKSTN-U1023,USER
