event_id,timestamp,user_id,username,application,duration_minutes,device
APP018226,2026-06-24 08:20:00,U1044,lisa.ramirez9,Excel,34,WKSTN-U1044
APP010853,2026-06-24 08:41:00,U1026,elizabeth.gonzalez,Chrome,4,WKSTN-U1026
APP028235,2026-06-24 09:09:00,U1069,jessica.clark,DocuSign,53,WKSTN-U1069
APP033978,2026-06-24 09:02:00,U1083,sarah.allen70,Slack,77,WKSTN-U1083
APP040143,2026-06-24 08:26:00,U1097,mark.martinez10,Outlook,85,WKSTN-U1097
APP009074,2026-06-24 08:27:00,U1022,sandra.brown,Chrome,13,WKSTN-U1022
APP013462,2026-06-24 08:31:00,U1032,paul.wright91,Outlook,50,WKSTN-U1032
APP009518,2026-06-24 08:51:00,U1023,richard.wright,Chrome,72,WKSTN-U1023
APP019451,2026-06-24 08:54:00,U1047,sandra.lewis,Excel,43,WKSTN-U1047
APP017438,2026-06-24 09:12:00,U1042,michael.hill56,Workday,39,WKSTN-U1042
APP040142,2026-06-24 08:15:00,U1097,mark.martinez10,  Chrome ,18,WKSTN-U1097
APP009964,2026-06-24 08:23:00,U1024,emily.miller,VSCode,76,WKSTN-U1024
APP019831,2026-06-24 08:21:00,U1048,jennifer.thomas87,Zoom,,WKSTN-U1048
APP013059,2026-06-24 08:56:00,U1031,  john.wright28 ,Workday,8,WKSTN-U1031
APP005068,2026-06-24 08:51:00,U1013,emily.smith,Chrome,9,WKSTN-U1013
APP018617,2026-06-24 08:13:00,U1045,daniel.sanchez90,  Chrome ,14,WKSTN-U1045
APP018228,2026-06-24 08:36:00,U1044,lisa.ramirez9,Outlook,18,WKSTN-U1044
APP038051,2026-06-24 08:35:00,U1092,steven.thomas,Chrome,64,WKSTN-U1092
APP008617,2026-06-24 08:48:00,U1021,jessica.walker,Git,53,WKSTN-U1021
APP016638,2026-06-24 09:01:00,U1040,matthew.martin,Excel,87,WKSTN-U1040
APP011324,2026-06-24 08:49:00,U1027,patricia.brown75,Docker Desktop,29,WKSTN-U1027
APP040146,2026-06-24 08:49:00,U1097,mark.martinez10,Chrome,75,WKSTN-U1097
APP035335,2026-06-24 08:44:00,U1086,steven.thompson53,PuTTY,52,WKSTN-U1086
APP029050,2026-06-24 09:16:00,U1071,matthew.robinson35,  Chrome ,27,WKSTN-U1071
APP012645,2026-06-24 09:39:00,U1030,betty.rodriguez86,Jenkins,78,WKSTN-U1030
APP031414,2026-06-24 09:56:00,U1077,kimberly.harris58,Outlook,51,WKSTN-U1077
APP028631,2026-06-24 09:35:00,U1070,betty.thomas40,Outlook,20,WKSTN-U1070
APP039321,2026-06-24 09:21:00,U1095,RICHARD.THOMAS74,Outlook,41,WKSTN-U1095
APP039320,2026-06-24 09:35:00,U1095,richard.thomas74,Outlook,60,WKSTN-U1095
APP019452,2026-06-24 09:35:00,U1047,SANDRA.LEWIS,Outlook	,24,WKSTN-U1047
APP012200,2026-06-24 09:18:00,U1029,michelle.garcia54,Docker Desktop,56,WKSTN-U1029
APP005067,2026-06-24 09:32:00,U1013,emily.smith,excel,56,WKSTN-U1013
APP028630,2026-06-24 09:40:00,U1070,betty.thomas40,Outlook,29,WKSTN-U1070
APP030636,2026-06-24 09:42:00,U1075,steven.lewis,DocuSign,39,WKSTN-U1075
APP002724,2026-06-24 09:21:00,U1007,sarah.robinson82,Excel,38,WKSTN-U1007
APP019044,2026-06-24 09:45:00,U1046,michelle.torres39,Outlook	,89,WKSTN-U1046
APP015844,2026-06-24 09:32:00,U1038,emily.clark,OUTLOOK,71,WKSTN-U1038
APP033525,2026-06-24 09:53:00,U1082,karen.hill96,  Chrome ,82,WKSTN-U1082
APP001933,2026-06-24 09:23:00,U1005,robert.robinson,SAP,83,WKSTN-U1005
APP005891,2026-06-24 09:46:00,U1015,lisa.hernandez,Outlook,5,WKSTN-U1015
APP033115,2026-06-24 09:52:00,U1081,margaret.davis,Active Directory Console,7,WKSTN-U1081
APP040525,2026-06-24 09:17:00,U1098,nancy.wright49,Chrome,2,WKSTN-U1098
APP025825,2026-06-24 09:14:00,U1063,john.nguyen,DocuSign,38,WKSTN-U1063
APP038482,2026-06-24 09:37:00,U1093,sarah.clark44,PuTTY,55,WKSTN-U1093
APP010851,2026-06-24 09:32:00,U1026,elizabeth.gonzalez,Docker Desktop,4,WKSTN-U1026
APP029826,2026-06-24 09:57:00,U1073,michael.gonzalez,Word,29,WKSTN-U1073
APP021022,2026-06-24 09:51:00,U1051,sandra.king72	,Chrome,73,WKSTN-U1051
APP038919,2026-06-24 09:52:00,U1094,,Chrome,24,WKSTN-U1094
APP000731,2026-06-24 10:15:00,U1002,donna.ramirez,Outlook,45,WKSTN-U1002
APP007716,2026-06-24 10:09:00,U1019,donna.anderson,Slack,2,WKSTN-U1019
APP018225,2026-06-24 10:02:00,U1044,lisa.ramirez9,Workday,9,WKSTN-U1044
APP040144,2026-06-24 10:12:00,U1097,mark.martinez10,PowerPoint,28,WKSTN-U1097
APP015842,2026-06-24 10:29:00,U1038,emily.clark,Outlook,53,WKSTN-U1038
APP030247,2026-06-24 10:39:00,U1074,sarah.williams7,Outlook,43,WKSTN-U1074
APP009519,2026-06-24 10:42:00,U1023,richard.wright,Docker Desktop,68,  WKSTN-U1023 
APP007265,2026-06-24 09:59:00,U1018,,Chrome,73,WKSTN-U1018
APP010414,2026-06-24 10:32:00,U1025,betty.brown22,Docker Desktop,29,WKSTN-U1025
APP003492,2026-06-24 10:25:00,U1009,daniel.brown,QuickBooks,72,WKSTN-U1009
APP040526,2026-06-24 10:32:00,U1098,nancy.wright49,Zoom,23,WKSTN-U1098
APP026625,2026-06-24 10:31:00,U1065,michael.ramirez47,Outlook,65,WKSTN-U1065
APP025040,2026-06-24 10:27:00,U1061,jessica.rodriguez,Excel,40,WKSTN-U1061
APP037148,2026-06-24 10:31:00,U1090,mary.hill,Active Directory Console,6,WKSTN-U1090
APP010854,2026-06-24 10:02:00,U1026,  elizabeth.gonzalez ,Docker Desktop,,WKSTN-U1026
APP009963,2026-06-24 10:33:00,U1024,emily.miller,Docker Desktop,10,WKSTN-U1024
APP025039,2026-06-24 10:34:00,U1061,jessica.rodriguez,Salesforce,27,WKSTN-U1061
APP029451,2026-06-24 10:12:00,U1072,kenneth.lopez,Word,31,WKSTN-U1072
APP035337,2026-06-24 09:58:00,U1086,STEVEN.THOMPSON53,Active Directory Console,69,WKSTN-U1086	
APP015843,2026-06-24 10:01:00,U1038,emily.clark,Chrome,8,WKSTN-U1038
APP004242,2026-06-24 10:26:00,U1011,donna.ramirez75,Excel,58,WKSTN-U1011
APP025417,2026-06-24 10:03:00,U1062,william.martin,Excel,27,WKSTN-U1062
APP008159,2026-06-24 10:30:00,U1020,andrew.thomas36,Slack,29,WKSTN-U1020
APP032240,2026-06-24 10:44:00,U1079,emily.jones,Wireshark,53,WKSTN-U1079
APP013060,2026-06-24 10:05:00,U1031,john.wright28,Outlook,64,WKSTN-U1031
APP034454,2026-06-24 11:01:00,U1084,joshua.taylor,Wireshark,69,WKSTN-U1084
APP019833,2026-06-24 11:00:00,U1048,jennifer.thomas87,Outlook,36,WKSTN-U1048
APP029048,2026-06-24 11:03:00,U1071,  matthew.robinson35 ,Outlook,64,WKSTN-U1071
APP038922,2026-06-24 10:48:00,U1094,elizabeth.lewis69,Slack,90,WKSTN-U1094
APP031818,2026-06-24 11:03:00,U1078,michelle.miller,DocuSign,15,WKSTN-U1078
APP009073,2026-06-24 10:50:00,U1022,sandra.brown,VSCode,34,WKSTN-U1022
APP027416,2026-06-24 10:51:00,U1067,paul.thomas97,DocuSign,37,WKSTN-U1067
APP026626,2026-06-24 11:08:00,U1065,michael.ramirez47,Word,88,WKSTN-U1065
APP036688,2026-06-24 11:06:00,U1089,paul.brown27,PuTTY,83,WKSTN-U1089
APP031413,2026-06-24 11:09:00,U1077,kimberly.harris58,Outlook,85,WKSTN-U1077
APP014246,2026-06-24 11:00:00,U1034,thomas.allen63,WORKDAY,83,WKSTN-U1034
APP003088,2026-06-24 11:06:00,U1008,joshua.hernandez,Excel,60,WKSTN-U1008
APP028233,2026-06-24 11:10:00,U1069,jessica.clark,Word,17,WKSTN-U1069
APP038047,2026-06-24 10:54:00,U1092,steven.thomas,Terminal,58,WKSTN-U1092
APP001146,2026-06-24 11:02:00,U1003,kenneth.clark29,QuickBooks,80,WKSTN-U1003
APP012198,2026-06-24 10:55:00,U1029,michelle.garcia54,Slack,20,WKSTN-U1029
APP000308,2026-06-24 10:46:00,U1001,linda.johnson95,QuickBooks,37,WKSTN-U1001
APP038049,2026-06-24 10:52:00,U1092,steven.thomas,Wireshark,29,WKSTN-U1092
APP033114,2026-06-24 11:08:00,U1081,margaret.davis,Terminal,7,WKSTN-U1081
APP003090,2026-06-24 11:00:00,U1008,joshua.hernandez,SAP,37,WKSTN-U1008
APP029450,2026-06-24 10:57:00,U1072,kenneth.lopez,Chrome,,WKSTN-U1072
APP017023,2026-06-24 11:01:00,U1041,matthew.allen52,Outlook,76,WKSTN-U1041
APP015022,2026-06-24 11:01:00,U1036,linda.jones,Outlook,21,WKSTN-U1036
APP016224,2026-06-24 11:02:00,U1039,mark.thomas,Workday,2,WKSTN-U1039
APP012199,2026-06-24 11:00:00,U1029,michelle.garcia54,Docker Desktop,35,WKSTN-U1029
APP027789,2026-06-24 11:38:00,U1068,susan.thompson34,DocuSign,59,WKSTN-U1068
APP039738,2026-06-24 11:12:00,U1096,david.allen76,Excel,14,WKSTN-U1096
APP004657,2026-06-24 11:38:00,U1012,linda.martinez,SAP	,65,WKSTN-U1012
APP006320,2026-06-24 11:19:00,U1016,PATRICIA.THOMAS,Slack,86,WKSTN-U1016
APP025041,2026-06-24 11:29:00,U1061,jessica.rodriguez,  Salesforce ,71,WKSTN-U1061
APP013857,2026-06-24 11:37:00,U1033,linda.miller,Workday,59,WKSTN-U1033
APP018618,2026-06-24 11:37:00,U1045,daniel.sanchez90,Excel,63,WKSTN-U1045
APP030637,2026-06-24 11:11:00,U1075,steven.lewis,DocuSign,82,WKSTN-U1075
APP037587,2026-06-24 11:24:00,U1091,linda.robinson,Chrome,49,WKSTN-U1091	
APP014245,2026-06-24 11:24:00,U1034,thomas.allen63,Outlook,33,WKSTN-U1034
APP036691,2026-06-24 11:30:00,U1089,paul.brown27,Active Directory Console,18,WKSTN-U1089
APP040912,2026-06-24 11:14:00,U1099,joseph.garcia,Outlook,34,WKSTN-U1099
APP041286,2026-06-24 11:42:00,U1100,daniel.brown38,Excel,45,WKSTN-U1100
APP008158,2026-06-24 11:29:00,U1020,andrew.thomas36,Jenkins,88,WKSTN-U1020
APP038920,2026-06-24 11:46:00,U1094,elizabeth.lewis69,Active Directory Console,,WKSTN-U1094
APP000732,2026-06-24 11:36:00,U1002,donna.ramirez,SAP,30,WKSTN-U1002
APP026623,2026-06-24 11:42:00,U1065,michael.ramirez47,Chrome,64,WKSTN-U1065
APP027033,2026-06-24 11:38:00,U1066,michelle.wright62,Outlook,54,WKSTN-U1066
APP003086,2026-06-24 11:22:00,U1008,joshua.hernandez,QuickBooks,26,WKSTN-U1008
APP005893,2026-06-24 11:32:00,U1015,lisa.hernandez,Chrome,37,WKSTN-U1015
APP031027,2026-06-24 11:28:00,U1076,john.torres,Chrome,30,WKSTN-U1076
APP035334,2026-06-24 11:33:00,U1086,steven.thompson53,TERMINAL	,75,WKSTN-U1086
APP013061,2026-06-24 11:36:00,U1031,john.wright28,Workday,80,WKSTN-U1031
APP020617,2026-06-24 11:27:00,U1050,michael.ramirez,Excel,38,WKSTN-U1050
APP012644,2026-06-24 11:15:00,U1030,betty.rodriguez86,Slack,35,WKSTN-U1030
APP038483,2026-06-24 11:58:00,U1093,sarah.clark44,Wireshark,46,WKSTN-U1093
APP020212,2026-06-24 12:02:00,U1049,michelle.jones59,Chrome,15,WKSTN-U1049
APP015023,2026-06-24 11:51:00,U1036,LINDA.JONES,Excel,76,WKSTN-U1036
APP015841,2026-06-24 11:47:00,U1038,emily.clark,Chrome,52,WKSTN-U1038
APP037146,2026-06-24 11:57:00,U1090,mary.hill,Chrome,46,WKSTN-U1090
APP011757,2026-06-24 12:19:00,U1028,JOHN.HILL,Git,29,WKSTN-U1028
APP037147,2026-06-24 11:48:00,U1090,mary.hill,PuTTY,69,WKSTN-U1090
APP006321,2026-06-24 11:55:00,U1016,patricia.thomas,VSCode,25,WKSTN-U1016
APP023016,2026-06-24 11:48:00,U1056,anthony.clark,Outlook,20,WKSTN-U1056
APP029452,2026-06-24 12:03:00,U1072,kenneth.lopez,Outlook,67,WKSTN-U1072
APP013856,2026-06-24 12:12:00,U1033,linda.miller,Outlook,46,WKSTN-U1033
APP033979,2026-06-24 11:53:00,U1083,sarah.allen70,Terminal,63,
APP017024,2026-06-24 12:04:00,U1041,matthew.allen52,Outlook,65,WKSTN-U1041
APP006801,2026-06-24 12:10:00,U1017,emily.hernandez34,Docker Desktop,80,WKSTN-U1017
APP013855,2026-06-24 11:57:00,U1033,linda.miller,Chrome,68,WKSTN-U1033
APP022629,2026-06-24 12:06:00,U1055,,Zoom,80,WKSTN-U1055
APP020616,2026-06-24 12:07:00,U1050,michael.ramirez,Zoom,22,WKSTN-U1050
APP018615,2026-06-24 11:54:00,U1045,daniel.sanchez90,Chrome,4,WKSTN-U1045
APP013058,2026-06-24 12:03:00,U1031,john.wright28,Excel,32,WKSTN-U1031
APP019042,2026-06-24 12:00:00,U1046,michelle.torres39,Workday,,WKSTN-U1046
APP027415,2026-06-24 12:13:00,U1067,paul.thomas97,DocuSign,29,WKSTN-U1067
APP002342,2026-06-24 11:49:00,U1006,george.gonzalez,QuickBooks,66,WKSTN-U1006
APP011755,2026-06-24 11:48:00,U1028,john.hill,Git,72,WKSTN-U1028
APP038050,2026-06-24 11:54:00,U1092,steven.thomas,Wireshark,65,WKSTN-U1092
APP010850,2026-06-24 12:00:00,U1026,elizabeth.gonzalez,Chrome,59,WKSTN-U1026
APP036690,2026-06-24 12:59:00,U1089,paul.brown27,Wireshark,11,WKSTN-U1089
APP014247,2026-06-24 12:22:00,U1034,THOMAS.ALLEN63,  Excel ,25,WKSTN-U1034
APP014243,2026-06-24 12:48:00,U1034,thomas.allen63,Outlook,58,WKSTN-U1034
APP019832,2026-06-24 12:35:00,U1048,jennifer.thomas87,Outlook,85,WKSTN-U1048
APP003858,2026-06-24 12:57:00,U1010,susan.young51,SAP,68,WKSTN-U1010
APP003089,2026-06-24 12:33:00,U1008,joshua.hernandez,QuickBooks,71,WKSTN-U1008
APP004655,2026-06-24 12:41:00,U1012,linda.martinez,Outlook,30,WKSTN-U1012
APP031817,2026-06-24 12:32:00,U1078,michelle.miller,Chrome,,WKSTN-U1078
APP002341,2026-06-24 12:24:00,U1006,george.gonzalez,QuickBooks,4,WKSTN-U1006
APP019045,2026-06-24 13:04:00,U1046,  michelle.torres39 ,Chrome,,WKSTN-U1046
APP039318,2026-06-24 12:42:00,U1095,richard.thomas74,PowerPoint,45,WKSTN-U1095
APP036247,2026-06-24 12:37:00,U1088,andrew.smith85,Active Directory Console,21,WKSTN-U1088
APP027413,2026-06-24 12:39:00,U1067,paul.thomas97,DocuSign,58,WKSTN-U1067
APP006803,2026-06-24 12:58:00,U1017,EMILY.HERNANDEZ34,Chrome,57,WKSTN-U1017
APP025420,2026-06-24 12:24:00,U1062,william.martin,Excel,65,WKSTN-U1062
APP015435,2026-06-24 12:39:00,U1037,robert.martin,Excel,28,WKSTN-U1037
APP003087,2026-06-24 12:36:00,U1008,joshua.hernandez,Chrome,53,WKSTN-U1008
APP024605,2026-06-24 12:59:00,U1060,matthew.anderson,Zoom,19,WKSTN-U1060
APP004241,2026-06-24 12:43:00,U1011,donna.ramirez75,Excel,79,WKSTN-U1011
APP028633,2026-06-24 12:22:00,U1070,betty.thomas40,Outlook,55,WKSTN-U1070
APP009965,2026-06-24 13:05:00,U1024,emily.miller,VSCode,27,WKSTN-U1024
APP017026,2026-06-24 12:41:00,U1041,matthew.allen52,Workday,65,WKSTN-U1041
APP038048,2026-06-24 12:35:00,U1092,steven.thomas,Active Directory Console,28,WKSTN-U1092
APP037149,2026-06-24 13:04:00,U1090,mary.hill,Wireshark,53,WKSTN-U1090
APP014244,2026-06-24 12:22:00,U1034,thomas.allen63,CHROME,51,WKSTN-U1034
APP020213,2026-06-24 13:34:00,U1049,michelle.jones59,,65,WKSTN-U1049
APP010852,2026-06-24 13:32:00,U1026,elizabeth.gonzalez,Chrome,47,WKSTN-U1026
APP015021,2026-06-24 13:17:00,U1036,  linda.jones ,Chrome,8,WKSTN-U1036
APP029828,2026-06-24 13:38:00,U1073,michael.gonzalez,Chrome,48,WKSTN-U1073
APP026624,2026-06-24 13:24:00,U1065,michael.ramirez47,Chrome,67,WKSTN-U1065
APP009520,2026-06-24 13:21:00,U1023,,Chrome,62,WKSTN-U1023
APP017440,2026-06-24 13:26:00,U1042,michael.hill56,  Excel ,5,WKSTN-U1042
APP001932,2026-06-24 13:29:00,U1005,robert.robinson,SAP,61,WKSTN-U1005
APP027034,2026-06-24 13:05:00,U1066,michelle.wright62,DocuSign,45,WKSTN-U1066
APP027788,2026-06-24 13:08:00,U1068,susan.thompson34,Chrome,71,WKSTN-U1068
APP031819,2026-06-24 13:05:00,U1078,michelle.miller,,82,WKSTN-U1078
APP002723,2026-06-24 13:16:00,U1007,sarah.robinson82,Outlook,64,WKSTN-U1007
APP014644,2026-06-24 13:16:00,U1035,nancy.rodriguez82,Excel,78,
APP025416,2026-06-24 13:10:00,U1062,william.martin,Zoom,44,WKSTN-U1062
APP030248,2026-06-24 13:33:00,U1074,sarah.williams7,Chrome,72,WKSTN-U1074
APP001540,2026-06-24 13:06:00,U1004,ELIZABETH.WILSON98,Excel,84,WKSTN-U1004
APP011758,2026-06-24 13:31:00,U1028,john.hill,Chrome,53,  WKSTN-U1028 
APP006804,2026-06-24 13:25:00,U1017,emily.hernandez34,Slack,77,WKSTN-U1017
APP034453,2026-06-24 13:29:00,U1084,joshua.taylor,Chrome,32,WKSTN-U1084
APP029047,2026-06-24 13:16:00,U1071,matthew.robinson35,Chrome,73,WKSTN-U1071
APP014646,2026-06-24 13:12:00,U1035,nancy.rodriguez82,Chrome,29,WKSTN-U1035
APP011323,2026-06-24 13:16:00,U1027,patricia.brown75,Slack,73,WKSTN-U1027
APP040913,2026-06-24 13:17:00,U1099,joseph.garcia,PowerPoint,44,WKSTN-U1099
APP025824,2026-06-24 13:13:00,U1063,john.nguyen,Word,90,WKSTN-U1063
APP032239,2026-06-24 13:05:00,U1079,emily.jones,Active Directory Console,2,WKSTN-U1079
APP025823,2026-06-24 14:05:00,U1063,john.nguyen,DocuSign,38,WKSTN-U1063
APP038485,2026-06-24 14:12:00,U1093,sarah.clark44,Terminal,7,WKSTN-U1093
APP018227,2026-06-24 13:41:00,U1044,lisa.ramirez9,Outlook,84,WKSTN-U1044
APP008160,2026-06-24 14:12:00,U1020,andrew.thomas36,Git,22,WKSTN-U1020
APP021408,2026-06-24 14:18:00,U1052,paul.taylor,Salesforce,26,WKSTN-U1052
APP030635,2026-06-24 13:41:00,U1075,steven.lewis,Chrome,33,  WKSTN-U1075 
APP026208,2026-06-24 14:03:00,U1064,matthew.wright55,DocuSign,36,WKSTN-U1064
APP029049,2026-06-24 14:18:00,U1071,matthew.robinson35,Outlook,63,WKSTN-U1071
APP034883,2026-06-24 13:58:00,U1085,,Terminal,61,WKSTN-U1085
APP033113,2026-06-24 14:18:00,U1081,margaret.davis,PuTTY,34,WKSTN-U1081
APP020620,2026-06-24 14:06:00,U1050,michael.ramirez,Excel,19,WKSTN-U1050
APP039319,2026-06-24 13:49:00,U1095,richard.thomas74,PowerPoint,15,
APP026627,2026-06-24 13:43:00,U1065,michael.ramirez47	,Chrome,52,WKSTN-U1065
APP018614,2026-06-24 13:55:00,U1045,daniel.sanchez90,Excel,38,WKSTN-U1045
APP036692,2026-06-24 14:04:00,U1089,paul.brown27,Slack,27,WKSTN-U1089
APP003493,2026-06-24 14:17:00,U1009,daniel.brown,Outlook,29,WKSTN-U1009
APP017439,2026-06-24 13:56:00,U1042,michael.hill56,Excel,64,WKSTN-U1042
APP037586,2026-06-24 13:46:00,U1091,LINDA.ROBINSON,Terminal,63,WKSTN-U1091
APP038486,2026-06-24 14:17:00,U1093,sarah.clark44,Wireshark,50,WKSTN-U1093
APP007717,2026-06-24 14:06:00,U1019,donna.anderson,Chrome,47,WKSTN-U1019
APP024215,2026-06-24 14:03:00,U1059,daniel.perez98,Chrome,43,WKSTN-U1059
APP041289,2026-06-24 13:55:00,U1100,daniel.brown38,PowerPoint,28,WKSTN-U1100
APP031026,2026-06-24 14:14:00,U1076,john.torres,Outlook,72,WKSTN-U1076
APP021020,2026-06-24 13:49:00,U1051,sandra.king72,Chrome,80,WKSTN-U1051
APP021019,2026-06-24 14:16:00,U1051,sandra.king72,Chrome,54,WKSTN-U1051
APP039737,2026-06-24 14:54:00,U1096,david.allen76,Outlook,20,WKSTN-U1096
APP023404,2026-06-24 14:47:00,U1057,nancy.sanchez,Outlook,32,WKSTN-U1057
APP009517,2026-06-24 14:50:00,U1023,richard.wright,Chrome,52,WKSTN-U1023
APP018616,2026-06-24 15:00:00,U1045,daniel.sanchez90,Outlook,73,WKSTN-U1045
APP017022,2026-06-24 15:02:00,U1041,matthew.allen52,Chrome,89,WKSTN-U1041
APP022228,2026-06-24 15:00:00,U1054,anthony.martinez,Zoom,65,WKSTN-U1054
APP005069,2026-06-24 14:23:00,U1013,  emily.smith ,Chrome,43,WKSTN-U1013
APP030249,2026-06-24 14:22:00,U1074,sarah.williams7,Outlook,89,WKSTN-U1074
APP016225,2026-06-24 14:51:00,U1039,mark.thomas,Chrome,37,WKSTN-U1039
APP004243,2026-06-24 14:52:00,U1011,donna.ramirez75,quickbooks,57,WKSTN-U1011
APP022627,2026-06-24 14:24:00,U1055,patricia.wilson54,Excel,53,WKSTN-U1055
APP034455,2026-06-24 14:58:00,U1084,joshua.taylor,Chrome,,WKSTN-U1084
APP027414,2026-06-24 14:41:00,U1067,paul.thomas97,Outlook,19,WKSTN-U1067
APP005892,2026-06-24 14:37:00,U1015,lisa.hernandez,QuickBooks,72,WKSTN-U1015
APP041288,2026-06-24 14:46:00,U1100,daniel.brown38,Zoom,59,WKSTN-U1100
APP031412,2026-06-24 15:00:00,U1077,kimberly.harris58	,DocuSign,90,WKSTN-U1077
APP025826,2026-06-24 14:46:00,U1063,john.nguyen,DocuSign,22,WKSTN-U1063
APP023017,2026-06-24 14:49:00,U1056,anthony.clark,Excel,22,WKSTN-U1056
APP022628,2026-06-24 15:01:00,U1055,patricia.wilson54,Outlook,17,WKSTN-U1055
APP029449,2026-06-24 14:54:00,U1072,kenneth.lopez,Word,55,WKSTN-U1072
APP015434,2026-06-24 14:23:00,U1037,robert.martin,Workday,43,WKSTN-U1037
APP000310,2026-06-24 14:45:00,U1001,linda.johnson95,Excel,82,WKSTN-U1001
APP026209,2026-06-24 14:23:00,U1064,matthew.wright55,DocuSign,59,
APP013461,2026-06-24 14:25:00,U1032,paul.wright91,Outlook,13,WKSTN-U1032
APP035765,2026-06-24 14:57:00,U1087,charles.sanchez,PuTTY,36,WKSTN-U1087
APP021407,2026-06-24 15:30:00,U1052,paul.taylor,Excel,28,WKSTN-U1052
APP025822,2026-06-24 15:30:00,U1063,john.nguyen,Outlook,62,WKSTN-U1063
APP034884,2026-06-24 15:06:00,U1085,barbara.walker67,,46,WKSTN-U1085
APP001542,2026-06-24 15:05:00,U1004,elizabeth.wilson98,SAP,9,WKSTN-U1004
APP028632,2026-06-24 15:14:00,U1070,betty.thomas40,Outlook,70,WKSTN-U1070
APP029827,2026-06-24 15:29:00,U1073,michael.gonzalez,Word,47,WKSTN-U1073
APP009521,2026-06-24 15:27:00,U1023,richard.wright,Chrome,23,WKSTN-U1023
APP001934,2026-06-24 15:05:00,U1005,robert.robinson,Outlook,50,WKSTN-U1005
APP006802,2026-06-24 15:15:00,U1017,emily.hernandez34,Slack,87,WKSTN-U1017
APP014647,2026-06-24 15:24:00,U1035,nancy.rodriguez82,Workday,7,WKSTN-U1035
APP025418,2026-06-24 15:24:00,U1062,william.martin,SALESFORCE,53,WKSTN-U1062
APP001539,2026-06-24 15:09:00,U1004,elizabeth.wilson98,QuickBooks,86,WKSTN-U1004
APP027032,2026-06-24 15:05:00,U1066,michelle.wright62,Outlook,89,WKSTN-U1066
APP008616,2026-06-24 15:17:00,U1021,jessica.walker,Git,78,WKSTN-U1021
APP020619,2026-06-24 15:16:00,U1050,michael.ramirez,Chrome,24,WKSTN-U1050
APP005476,2026-06-24 15:09:00,U1014,james.taylor,Outlook,52,WKSTN-U1014
APP021795,2026-06-24 15:18:00,U1053,john.jackson31,Zoom,33,WKSTN-U1053	
APP024214,2026-06-24 15:07:00,U1059,daniel.perez98,Salesforce,-43.0,WKSTN-U1059
APP023018,2026-06-24 15:06:00,U1056,anthony.clark,  Zoom ,21,WKSTN-U1056
APP021406,2026-06-24 15:22:00,U1052,paul.taylor,Chrome,12,WKSTN-U1052
APP017025,2026-06-24 15:07:00,U1041,matthew.allen52,Outlook,51,WKSTN-U1041
APP035763,2026-06-24 15:06:00,U1087,,Chrome,8,WKSTN-U1087
APP021018,2026-06-24 15:03:00,U1051,sandra.king72,Zoom,57,WKSTN-U1051
APP001147,2026-06-24 15:18:00,U1003,kenneth.clark29,Chrome,75,WKSTN-U1003
APP035766,2026-06-24 15:15:00,U1087,charles.sanchez,Chrome,86,WKSTN-U1087
APP000730,2026-06-24 16:05:00,U1002,donna.ramirez,Chrome,73,WKSTN-U1002
APP021021,2026-06-24 16:07:00,U1051,sandra.king72,Zoom,N/A,WKSTN-U1051
APP035764,2026-06-24 15:33:00,U1087,charles.sanchez,Terminal,,WKSTN-U1087
APP007715,2026-06-24 15:57:00,U1019,,Docker Desktop,15,WKSTN-U1019
APP017825,2026-06-24 15:57:00,U1043,thomas.williams91,Excel,9,WKSTN-U1043
APP035336,2026-06-24 15:34:00,U1086,steven.thompson53,Wireshark,N/A,WKSTN-U1086
APP005070,2026-06-24 15:33:00,U1013,emily.smith,Chrome,,WKSTN-U1013
APP026210,2026-06-24 15:41:00,U1064,matthew.wright55,Outlook,78,WKSTN-U1064
APP020618,2026-06-24 16:09:00,U1050,michael.ramirez,Salesforce,12,WKSTN-U1050
APP005475,2026-06-24 15:53:00,U1014,,SAP,79,WKSTN-U1014
APP037145,2026-06-24 16:13:00,U1090,mary.hill,Slack,56,WKSTN-U1090
APP023807,2026-06-24 15:47:00,U1058,jennifer.ramirez18,Zoom,51,WKSTN-U1058
APP023403,2026-06-24 15:50:00,U1057,nancy.sanchez,Chrome,38,WKSTN-U1057
APP034452,2026-06-24 15:45:00,U1084,joshua.taylor,PuTTY,6,WKSTN-U1084
APP000733,2026-06-24 15:42:00,U1002,donna.ramirez,Outlook,44,WKSTN-U1002
APP036689,2026-06-24 15:35:00,U1089,paul.brown27,Wireshark,66,WKSTN-U1089
APP038921,2026-06-24 15:56:00,U1094,elizabeth.lewis69,Slack,64,WKSTN-U1094
APP001541,2026-06-24 15:41:00,U1004,elizabeth.wilson98,sap,64,WKSTN-U1004
APP016637,2026-06-24 15:36:00,U1040,matthew.martin,Outlook,41,WKSTN-U1040
APP038484,2026-06-24 16:13:00,U1093,,PuTTY,58,WKSTN-U1093
APP023808,2026-06-24 15:33:00,U1058,jennifer.ramirez18,Zoom,12,WKSTN-U1058
APP033980,2026-06-24 15:31:00,U1083,sarah.allen70,Terminal	,40,WKSTN-U1083
APP019043,2026-06-24 16:12:00,U1046,michelle.torres39,Workday,61,WKSTN-U1046
APP028234,2026-06-24 15:54:00,U1069,jessica.clark,DocuSign,89,WKSTN-U1069
