event_id,timestamp,user_id,username,destination_domain,destination_type,bytes_transferred,device
NET037594,2026-06-24 10:39:00,U1091,linda.robinson,hr-portal.corp.local,INTERNAL,144183,WKSTN-U1091
NET039328,2026-06-24 11:10:00,U1095,richard.thomas74,news.com,EXTERNAL,17247,WKSTN-U1095
NET027426,2026-06-24 11:10:00,U1067,paul.thomas97,vpn.corp.local,INTERNAL,208473,WKSTN-U1067
NET020218,2026-06-24 10:45:00,U1049,michelle.jones59,mail.corp.local,INTERNAL,137274,WKSTN-U1049
NET010424,2026-06-24 10:33:00,U1025,BETTY.BROWN22,vpn.corp.local,INTERNAL,16647,
NET018233,2026-06-24 10:34:00,U1044,lisa.ramirez9,,INTERNAL,373297,WKSTN-U1044
NET013469,2026-06-24 11:14:00,U1032,paul.wright91,confluence.corp.local,INTERNAL,472532,WKSTN-U1032
NET008622,2026-06-24 10:45:00,U1021,jessica.walker	,  vpn.corp.local ,INTERNAL,234777,WKSTN-U1021
NET024220,2026-06-24 10:52:00,U1059,daniel.perez98,sharepoint.corp.local,INTERNAL,440632,WKSTN-U1059
NET016644,2026-06-24 10:57:00,U1040,matthew.martin,sharepoint.corp.local,INTERNAL,15598,WKSTN-U1040
NET040533,2026-06-24 10:31:00,U1098,nancy.wright49,mail.corp.local,INTERNAL,274816,WKSTN-U1098
NET025046,2026-06-24 11:06:00,U1061,jessica.rodriguez,sharepoint.corp.local,INTERNAL,227985,  WKSTN-U1061 
NET037595,2026-06-24 11:01:00,U1091,linda.robinson,sharepoint.corp.local,INTERNAL,191980,WKSTN-U1091
NET003502,2026-06-24 10:34:00,U1009,daniel.brown	,hr-portal.corp.local,INTERNAL,306958,WKSTN-U1009
NET003099,2026-06-24 11:44:00,U1008,joshua.hernandez,vpn.corp.local,INTERNAL,409911,WKSTN-U1008
NET011338,2026-06-24 11:23:00,U1027,patricia.brown75,linkedin.com,EXTERNAL,14935,WKSTN-U1027
NET016645,2026-06-24 11:25:00,U1040,matthew.martin,confluence.corp.local,INTERNAL,271385,WKSTN-U1040
NET006815,2026-06-24 11:29:00,U1017,emily.hernandez34,confluence.corp.local,INTERNAL,365010,WKSTN-U1017
NET002346,2026-06-24 11:40:00,U1006,george.gonzalez,hr-portal.corp.local,INTERNAL,361998,WKSTN-U1006
NET006816,2026-06-24 11:31:00,U1017,emily.hernandez34,confluence.corp.local,INTERNAL,321180,WKSTN-U1017
NET010863,2026-06-24 11:37:00,U1026,elizabeth.gonzalez	,hr-portal.corp.local,INTERNAL,,WKSTN-U1026
NET019456,2026-06-24 11:30:00,U1047,sandra.lewis,mail.corp.local,INTERNAL,7093,WKSTN-U1047
NET010865,2026-06-24 11:36:00,U1026,elizabeth.gonzalez,vpn.corp.local,INTERNAL,386722,WKSTN-U1026
NET035771,2026-06-24 11:37:00,U1087,charles.sanchez,hr-portal.corp.local,INTERNAL,357982,WKSTN-U1087
NET024612,2026-06-24 11:34:00,U1060,matthew.anderson,jira.corp.local,INTERNAL,184372,WKSTN-U1060
NET034890,2026-06-24 11:28:00,U1085,barbara.walker67,jira.corp.local,INTERNAL,260174,WKSTN-U1085
NET011769,2026-06-24 11:31:00,U1028,JOHN.HILL,confluence.corp.local,INTERNAL,330589,WKSTN-U1028
NET037157,2026-06-24 11:30:00,U1090,mary.hill,mail.corp.local,,123900,WKSTN-U1090
NET026214,2026-06-24 11:24:00,U1064,matthew.wright55,sharepoint.corp.local,internal,369970,WKSTN-U1064
NET020220,2026-06-24 11:31:00,U1049,michelle.jones59,sharepoint.corp.local,INTERNAL,26464,WKSTN-U1049
NET025428,2026-06-24 11:37:00,U1062,,vpn.corp.local,INTERNAL,109570,WKSTN-U1062
NET029459,2026-06-24 11:27:00,U1072,KENNETH.LOPEZ,vpn.corp.local,INTERNAL,188736,WKSTN-U1072
NET005899,2026-06-24 11:35:00,U1015,lisa.hernandez,news.com,EXTERNAL,11637,WKSTN-U1015
NET001939,2026-06-24 11:40:00,U1005,robert.robinson,sharepoint.corp.local,INTERNAL,281312,WKSTN-U1005
NET017831,2026-06-24 11:44:00,U1043,thomas.williams91,vpn.corp.local,INTERNAL,23728,WKSTN-U1043
NET019055,2026-06-24 11:44:00,U1046,michelle.torres39,vpn.corp.local,INTERNAL,78678,WKSTN-U1046
NET002730,2026-06-24 11:39:00,U1007,sarah.robinson82	,confluence.corp.local,INTERNAL,223902,WKSTN-U1007
NET001942,2026-06-24 11:29:00,U1005,robert.robinson,linkedin.com,EXTERNAL,14939,WKSTN-U1005
NET027429,2026-06-24 11:31:00,U1067,paul.thomas97,confluence.corp.local,INTERNAL,325828,
NET004665,2026-06-24 12:00:00,U1012,LINDA.MARTINEZ,mail.corp.local,INTERNAL,210875,WKSTN-U1012
NET038494,2026-06-24 12:09:00,U1093,sarah.clark44,jira.corp.local,INTERNAL,394456,WKSTN-U1093
NET040155,2026-06-24 12:09:00,U1097,mark.martinez10,vpn.corp.local,INTERNAL,317307,WKSTN-U1097
NET023029,2026-06-24 11:54:00,U1056,anthony.clark,sharepoint.corp.local,INTERNAL,443787,WKSTN-U1056
NET030643,2026-06-24 11:49:00,U1075,steven.lewis,mail.corp.local,INTERNAL,,WKSTN-U1075
NET037160,2026-06-24 12:02:00,U1090,mary.hill,mail.corp.local,INTERNAL,340821,WKSTN-U1090
NET006813,2026-06-24 11:58:00,U1017,emily.hernandez34,vpn.corp.local,INTERNAL,465948,WKSTN-U1017
NET030644,2026-06-24 11:58:00,U1075,steven.lewis,confluence.corp.local,INTERNAL,405851,WKSTN-U1075
NET015854,2026-06-24 12:04:00,U1038,emily.clark,confluence.corp.local,INTERNAL,473994,WKSTN-U1038
NET017834,2026-06-24 11:56:00,U1043,THOMAS.WILLIAMS91,mail.corp.local,INTERNAL,9515,WKSTN-U1043
NET016233,2026-06-24 12:06:00,U1039,mark.thomas,mail.corp.local,INTERNAL,134929,WKSTN-U1039
NET005084,2026-06-24 11:44:00,U1013,emily.smith,confluence.corp.local,INTERNAL,130026,WKSTN-U1013
NET029835,2026-06-24 11:46:00,U1073,michael.gonzalez,mail.corp.local,INTERNAL,345198,WKSTN-U1073
NET037596,2026-06-24 12:05:00,U1091,linda.robinson,hr-portal.corp.local,INTERNAL,294734,WKSTN-U1091
NET029836,2026-06-24 11:50:00,U1073,michael.gonzalez,confluence.corp.local,internal,57551,WKSTN-U1073
NET023413,2026-06-24 12:01:00,U1057,nancy.sanchez,mail.corp.local,INTERNAL,268469,WKSTN-U1057
NET007277,2026-06-24 11:56:00,U1018,betty.white57,linkedin.com,EXTERNAL,3548,WKSTN-U1018
NET017835,2026-06-24 11:59:00,U1043,thomas.williams91,hr-portal.corp.local,INTERNAL,318846,WKSTN-U1043
NET014253,2026-06-24 11:58:00,U1034,thomas.allen63,hr-portal.corp.local,INTERNAL,231184,WKSTN-U1034
NET039325,2026-06-24 11:56:00,U1095,richard.thomas74,jira.corp.local,INTERNAL,283896,
NET039744,2026-06-24 11:44:00,U1096,david.allen76,vpn.corp.local,INTERNAL,212895,WKSTN-U1096
NET035343,2026-06-24 11:46:00,U1086,steven.thompson53,jira.corp.local,INTERNAL,374481,WKSTN-U1086
NET008168,2026-06-24 12:10:00,U1020,andrew.thomas36,hr-portal.corp.local	,INTERNAL,184817,WKSTN-U1020	
NET033125,2026-06-24 11:56:00,U1081,margaret.davis,vpn.corp.local,INTERNAL,167491,WKSTN-U1081
NET020627,2026-06-24 11:58:00,U1050,michael.ramirez,jira.corp.local,INTERNAL,315065000.0,WKSTN-U1050
NET005897,2026-06-24 12:19:00,U1015,,vpn.corp.local,INTERNAL,263486,WKSTN-U1015
NET017448,2026-06-24 12:22:00,U1042,MICHAEL.HILL56,hr-portal.corp.local,INTERNAL,138410,WKSTN-U1042
NET025044,2026-06-24 12:33:00,U1061,jessica.rodriguez,mail.corp.local,INTERNAL,192208,WKSTN-U1061
NET025430,2026-06-24 12:35:00,U1062,william.martin,hr-portal.corp.local,INTERNAL,,WKSTN-U1062
NET034892,2026-06-24 12:36:00,U1085,barbara.walker67,hr-portal.corp.local,INTERNAL,116938,WKSTN-U1085
NET012209,2026-06-24 12:14:00,U1029,michelle.garcia54,mail.corp.local,INTERNAL,475889,WKSTN-U1029
NET021027,2026-06-24 12:34:00,U1051,  sandra.king72 ,confluence.corp.local,INTERNAL,255123,  WKSTN-U1051 
NET037161,2026-06-24 12:39:00,U1090,mary.hill,hr-portal.corp.local,INTERNAL,52549,WKSTN-U1090
NET036257,2026-06-24 12:23:00,U1088,andrew.smith85,sharepoint.corp.local,INTERNAL,264963,WKSTN-U1088
NET027425,2026-06-24 12:12:00,U1067,paul.thomas97,confluence.corp.local,INTERNAL,188791,WKSTN-U1067
NET028243,2026-06-24 12:28:00,U1069,jessica.clark,sharepoint.corp.local,INTERNAL,136911,WKSTN-U1069
NET037159,2026-06-24 12:16:00,U1090,mary.hill,sharepoint.corp.local,INTERNAL,423449,WKSTN-U1090
NET026635,2026-06-24 12:37:00,U1065,michael.ramirez47,weather.com,EXTERNAL,18318,WKSTN-U1065
NET012654,2026-06-24 12:32:00,U1030,betty.rodriguez86,news.com,EXTERNAL,14009,WKSTN-U1030
NET028642,2026-06-24 12:39:00,U1070,BETTY.THOMAS40,hr-portal.corp.local,INTERNAL,430978,WKSTN-U1070
NET023412,2026-06-24 12:16:00,U1057,nancy.sanchez,confluence.corp.local,INTERNAL,44734,WKSTN-U1057
NET001155,2026-06-24 12:22:00,U1003,kenneth.clark29,confluence.corp.local,,276456,WKSTN-U1003
NET039742,2026-06-24 12:32:00,U1096,david.allen76,  jira.corp.local ,INTERNAL,396280,WKSTN-U1096
NET011337,2026-06-24 12:14:00,U1027,patricia.brown75,mail.corp.local,,71706,WKSTN-U1027
NET013862,2026-06-24 12:24:00,U1033,linda.miller,vpn.corp.local,INTERNAL,14141,WKSTN-U1033
NET022243,2026-06-24 12:20:00,U1054,anthony.martinez,hr-portal.corp.local,INTERNAL,412434,WKSTN-U1054
NET011334,2026-06-24 12:35:00,U1027,patricia.brown75,jira.corp.local,INTERNAL,379751,WKSTN-U1027
NET021800,2026-06-24 12:33:00,U1053,john.jackson31,vpn.corp.local,internal,344331,WKSTN-U1053
NET013466,2026-06-24 12:18:00,U1032,paul.wright91,mail.corp.local,INTERNAL,117674,WKSTN-U1032
NET034463,2026-06-24 12:13:00,U1084,joshua.taylor,confluence.corp.local,INTERNAL,187349,WKSTN-U1084
NET014653,2026-06-24 13:12:00,U1035,nancy.rodriguez82,mail.corp.local,INTERNAL,295854,WKSTN-U1035
NET017447,2026-06-24 12:59:00,U1042,michael.hill56,sharepoint.corp.local,INTERNAL,242815,WKSTN-U1042
NET014252,2026-06-24 13:00:00,U1034,thomas.allen63,sharepoint.corp.local,INTERNAL,309075,WKSTN-U1034
NET022635,2026-06-24 12:50:00,U1055,patricia.wilson54,hr-portal.corp.local	,INTERNAL,279396,WKSTN-U1055
NET003870,2026-06-24 12:42:00,U1010,susan.young51,vpn.corp.local,INTERNAL,284122,WKSTN-U1010
NET037597,2026-06-24 12:51:00,U1091,linda.robinson,mail.corp.local,INTERNAL,248438,WKSTN-U1091
NET017033,2026-06-24 13:08:00,U1041,matthew.allen52,jira.corp.local,INTERNAL,382352,WKSTN-U1041
NET026633,2026-06-24 13:19:00,U1065,michael.ramirez47,mail.corp.local,INTERNAL,221126,WKSTN-U1065
NET029833,2026-06-24 13:11:00,U1073,michael.gonzalez,confluence.corp.local,INTERNAL,43588,  WKSTN-U1073 
NET025427,2026-06-24 13:21:00,U1062,william.martin,hr-portal.corp.local,INTERNAL,1003,WKSTN-U1062
NET033124,2026-06-24 13:17:00,U1081,margaret.davis,confluence.corp.local,INTERNAL,483612,WKSTN-U1081
NET001546,2026-06-24 12:39:00,U1004,elizabeth.wilson98,sharepoint.corp.local,INTERNAL,125820,WKSTN-U1004
NET015851,2026-06-24 12:52:00,U1038,emily.clark,confluence.corp.local,INTERNAL,423827,WKSTN-U1038
NET019457,2026-06-24 13:10:00,U1047,sandra.lewis,sharepoint.corp.local,INTERNAL,128778,WKSTN-U1047
NET010422,2026-06-24 13:04:00,U1025,betty.brown22,sharepoint.corp.local,INTERNAL,331064,WKSTN-U1025
NET015440,2026-06-24 13:23:00,U1037,robert.martin,vpn.corp.local,INTERNAL,493610,  WKSTN-U1037 
NET001154,2026-06-24 13:18:00,U1003,kenneth.clark29,vpn.corp.local,INTERNAL,445490,WKSTN-U1003
NET019839,2026-06-24 13:08:00,U1048,jennifer.thomas87,hr-portal.corp.local,INTERNAL,210844,WKSTN-U1048
NET000744,2026-06-24 13:13:00,U1002,donna.ramirez,mail.corp.local,INTERNAL,440781,WKSTN-U1002
NET007730,2026-06-24 12:46:00,U1019,donna.anderson,sharepoint.corp.local,INTERNAL,,WKSTN-U1019
NET013468,2026-06-24 13:13:00,U1032,,sharepoint.corp.local,INTERNAL,156658,WKSTN-U1032
NET002731,2026-06-24 13:22:00,U1007,sarah.robinson82,hr-portal.corp.local,,13285,WKSTN-U1007
NET029057,2026-06-24 12:49:00,U1071,matthew.robinson35,vpn.corp.local,INTERNAL,395514,WKSTN-U1071
NET007275,2026-06-24 12:52:00,U1018,betty.white57,jira.corp.local,INTERNAL,89491,WKSTN-U1018
NET004666,2026-06-24 12:54:00,U1012,linda.martinez,confluence.corp.local,INTERNAL,214247,WKSTN-U1012
NET000745,2026-06-24 13:29:00,U1002,donna.ramirez,mail.corp.local,INTERNAL,485636,WKSTN-U1002
NET003098,2026-06-24 13:30:00,U1008,,hr-portal.corp.local,INTERNAL,186564,WKSTN-U1008
NET022239,2026-06-24 13:30:00,U1054,anthony.martinez,jira.corp.local,INTERNAL,432170,WKSTN-U1054
NET017036,2026-06-24 13:31:00,U1041,matthew.allen52,confluence.corp.local,INTERNAL,12778,WKSTN-U1041
NET005081,2026-06-24 13:29:00,U1013,emily.smith,mail.corp.local,INTERNAL,298847,WKSTN-U1013
NET022241,2026-06-24 13:38:00,U1054,anthony.martinez,sharepoint.corp.local,INTERNAL,199129,WKSTN-U1054
NET006327,2026-06-24 13:29:00,U1016,patricia.thomas,hr-portal.corp.local,INTERNAL,441861,WKSTN-U1016
NET021414,2026-06-24 13:24:00,U1052,paul.taylor,confluence.corp.local,INTERNAL,242845,WKSTN-U1052
NET013065,2026-06-24 13:26:00,U1031,john.wright28,jira.corp.local,INTERNAL,331752,WKSTN-U1031
NET040156,2026-06-24 13:34:00,U1097,mark.martinez10,mail.corp.local,INTERNAL,217077,WKSTN-U1097
NET017034,2026-06-24 13:25:00,U1041,matthew.allen52,jira.corp.local,INTERNAL,76784,WKSTN-U1041
NET027038,2026-06-24 13:33:00,U1066,michelle.wright62,hr-portal.corp.local,INTERNAL,203633,WKSTN-U1066
NET023027,2026-06-24 13:27:00,U1056,anthony.clark,confluence.corp.local,INTERNAL,409174,WKSTN-U1056
NET018625,2026-06-24 13:30:00,U1045,daniel.sanchez90,hr-portal.corp.local,INTERNAL,54110,WKSTN-U1045
NET003867,2026-06-24 13:25:00,U1010,susan.young51,confluence.corp.local,INTERNAL,137736,WKSTN-U1010
NET010866,2026-06-24 13:36:00,U1026,elizabeth.gonzalez,hr-portal.corp.local,INTERNAL,29272,WKSTN-U1026
NET019057,2026-06-24 13:27:00,U1046,michelle.torres39,weather.com,EXTERNAL,6398,WKSTN-U1046
NET040917,2026-06-24 13:36:00,U1099,joseph.garcia,confluence.corp.local,INTERNAL,215149,WKSTN-U1099
NET004250,2026-06-24 13:27:00,U1011,donna.ramirez75,hr-portal.corp.local,INTERNAL,450797,WKSTN-U1011
NET039326,2026-06-24 13:41:00,U1095,richard.thomas74,sharepoint.corp.local,INTERNAL,349994,WKSTN-U1095
NET031826,2026-06-24 13:26:00,U1078,michelle.miller,confluence.corp.local	,INTERNAL,100024,WKSTN-U1078
NET019459,2026-06-24 13:32:00,U1047,sandra.lewis,confluence.corp.local,INTERNAL,314189,WKSTN-U1047
NET001547,2026-06-24 13:32:00,U1004,elizabeth.wilson98,sharepoint.corp.local,INTERNAL,406374,WKSTN-U1004
NET007728,2026-06-24 13:23:00,U1019,donna.anderson,sharepoint.corp.local,INTERNAL,333084,WKSTN-U1019
NET033990,2026-06-24 13:35:00,U1083,sarah.allen70,jira.corp.local,INTERNAL,292177,WKSTN-U1083
NET016234,2026-06-24 13:54:00,U1039,mark.thomas,confluence.corp.local,INTERNAL,221938,WKSTN-U1039
NET009528,2026-06-24 13:44:00,U1023,richard.wright,jira.corp.local	,INTERNAL,141433,WKSTN-U1023
NET028641,2026-06-24 13:59:00,U1070,betty.thomas40,sharepoint.corp.local,INTERNAL,361264,WKSTN-U1070
NET019458,2026-06-24 14:06:00,U1047,sandra.lewis,confluence.corp.local,INTERNAL,58718,WKSTN-U1047
NET020219,2026-06-24 14:05:00,U1049,michelle.jones59,hr-portal.corp.local,INTERNAL,305448,WKSTN-U1049
NET033991,2026-06-24 14:01:00,U1083,sarah.allen70,sharepoint.corp.local,INTERNAL,36502,WKSTN-U1083
NET003097,2026-06-24 13:52:00,U1008,joshua.hernandez,sharepoint.corp.local,INTERNAL,105164,WKSTN-U1008
NET014654,2026-06-24 13:46:00,U1035,nancy.rodriguez82,mail.corp.local,INTERNAL,428778,WKSTN-U1035
NET038497,2026-06-24 13:59:00,U1093,sarah.clark44,jira.corp.local,INTERNAL,50610,WKSTN-U1093
NET006812,2026-06-24 13:56:00,U1017,emily.hernandez34,hr-portal.corp.local,INTERNAL,154370,WKSTN-U1017
NET041296,2026-06-24 13:55:00,U1100,daniel.brown38,weather.com,EXTERNAL,,WKSTN-U1100
NET031824,2026-06-24 13:49:00,U1078,michelle.miller,mail.corp.local,INTERNAL,479073,WKSTN-U1078
NET023026,2026-06-24 13:48:00,U1056,anthony.clark,sharepoint.corp.local	,internal,276001,WKSTN-U1056
NET032248,2026-06-24 13:50:00,U1079,emily.jones,mail.corp.local,INTERNAL,417922,WKSTN-U1079
NET003869,2026-06-24 13:56:00,U1010,susan.young51,jira.corp.local,INTERNAL,315755,WKSTN-U1010
NET004249,2026-06-24 14:00:00,U1011,donna.ramirez75,  hr-portal.corp.local ,INTERNAL,296132,WKSTN-U1011
NET029461,2026-06-24 14:06:00,U1072,kenneth.lopez,linkedin.com,EXTERNAL,18547,WKSTN-U1072
NET023814,2026-06-24 13:44:00,U1058,jennifer.ramirez18,confluence.corp.local,INTERNAL,51069,WKSTN-U1058
NET002345,2026-06-24 13:52:00,U1006,george.gonzalez,mail.corp.local,INTERNAL,201049,WKSTN-U1006
NET021416,2026-06-24 14:07:00,U1052,paul.taylor,mail.corp.local,INTERNAL,13194,WKSTN-U1052
NET039743,2026-06-24 14:05:00,U1096,david.allen76,hr-portal.corp.local,INTERNAL,,WKSTN-U1096
NET010420,2026-06-24 14:06:00,U1025,betty.brown22,sharepoint.corp.local,internal,135616,WKSTN-U1025
NET033992,2026-06-24 14:06:00,U1083,sarah.allen70,sharepoint.corp.local,INTERNAL,481946,WKSTN-U1083
NET028244,2026-06-24 13:55:00,U1069,  jessica.clark ,jira.corp.local,INTERNAL,196211,WKSTN-U1069
NET025831,2026-06-24 14:01:00,U1063,john.nguyen,,INTERNAL,137285,WKSTN-U1063
NET040535,2026-06-24 14:21:00,U1098,nancy.wright49,confluence.corp.local,INTERNAL,382489,WKSTN-U1098
NET018623,2026-06-24 14:19:00,U1045,daniel.sanchez90,vpn.corp.local,INTERNAL,406743,WKSTN-U1045
NET019052,2026-06-24 14:42:00,U1046,michelle.torres39,  hr-portal.corp.local ,INTERNAL,306470,WKSTN-U1046
NET025829,2026-06-24 14:43:00,U1063,john.nguyen,hr-portal.corp.local,INTERNAL,410300,WKSTN-U1063
NET031034,2026-06-24 14:54:00,U1076,john.torres,vpn.corp.local,INTERNAL,175902,WKSTN-U1076
NET019054,2026-06-24 14:58:00,U1046,michelle.torres39,sharepoint.corp.local,INTERNAL,48090,WKSTN-U1046
NET003500,2026-06-24 14:15:00,U1009,daniel.brown,mail.corp.local,INTERNAL,24002,WKSTN-U1009
NET007727,2026-06-24 14:20:00,U1019,donna.anderson,vpn.corp.local,INTERNAL,67398,WKSTN-U1019
NET037158,2026-06-24 14:24:00,U1090,mary.hill,vpn.corp.local,INTERNAL,N/A,  WKSTN-U1090 
NET011336,2026-06-24 14:17:00,U1027,patricia.brown75,vpn.corp.local,INTERNAL,251396,WKSTN-U1027
NET023025,2026-06-24 14:17:00,U1056,anthony.clark,hr-portal.corp.local,INTERNAL,319235,WKSTN-U1056
NET015032,2026-06-24 14:32:00,U1036,linda.jones,hr-portal.corp.local,INTERNAL,465805,WKSTN-U1036
NET014251,2026-06-24 14:34:00,U1034,thomas.allen63	,vpn.corp.local,INTERNAL,323125,WKSTN-U1034
NET031827,2026-06-24 14:39:00,U1078,michelle.miller,vpn.corp.local,INTERNAL,446812,WKSTN-U1078
NET013067,2026-06-24 14:40:00,U1031,john.wright28,hr-portal.corp.local,INTERNAL,264875,WKSTN-U1031
NET035342,2026-06-24 14:56:00,U1086,steven.thompson53,vpn.corp.local,INTERNAL,208127,WKSTN-U1086
NET038928,2026-06-24 14:13:00,U1094,elizabeth.lewis69,jira.corp.local,INTERNAL,,WKSTN-U1094
NET020631,2026-06-24 14:11:00,U1050,michael.ramirez,news.com,EXTERNAL,7833,WKSTN-U1050
NET010864,2026-06-24 14:51:00,U1026,elizabeth.gonzalez,vpn.corp.local,INTERNAL,14594,WKSTN-U1026
NET024222,2026-06-24 14:24:00,U1059,daniel.perez98,jira.corp.local,,64290,WKSTN-U1059
NET023415,2026-06-24 14:53:00,U1057,nancy.sanchez,jira.corp.local,INTERNAL,181133,WKSTN-U1057
NET022632,2026-06-24 14:35:00,U1055,patricia.wilson54,sharepoint.corp.local,INTERNAL,9999,WKSTN-U1055
NET001156,2026-06-24 14:34:00,U1003,kenneth.clark29,vpn.corp.local,INTERNAL,186521,WKSTN-U1003
NET011772,2026-06-24 14:24:00,U1028,john.hill,jira.corp.local,INTERNAL,169995,WKSTN-U1028
NET003100,2026-06-24 14:35:00,U1008,joshua.hernandez,weather.com,EXTERNAL,17704,WKSTN-U1008
NET018235,2026-06-24 15:04:00,U1044,lisa.ramirez9,confluence.corp.local,,,WKSTN-U1044
NET022242,2026-06-24 15:19:00,U1054,anthony.martinez,jira.corp.local,INTERNAL,154138,WKSTN-U1054
NET027037,2026-06-24 15:24:00,U1066,michelle.wright62,mail.corp.local,INTERNAL,423255,WKSTN-U1066
NET025429,2026-06-24 15:00:00,U1062,william.martin,hr-portal.corp.local,INTERNAL,,WKSTN-U1062
NET019053,2026-06-24 15:12:00,U1046,michelle.torres39,hr-portal.corp.local,INTERNAL,70692,WKSTN-U1046
NET009974,2026-06-24 15:07:00,U1024,emily.miller,jira.corp.local,INTERNAL,410521,WKSTN-U1024
NET032247,2026-06-24 15:17:00,U1079,emily.jones,jira.corp.local,INTERNAL,55020,WKSTN-U1079
NET000316,2026-06-24 15:07:00,U1001,linda.johnson95,mail.corp.local,INTERNAL,445141,WKSTN-U1001
NET021417,2026-06-24 14:59:00,U1052,paul.taylor,vpn.corp.local,INTERNAL,486698,WKSTN-U1052
NET008621,2026-06-24 15:00:00,U1021,jessica.walker,jira.corp.local,INTERNAL,262215,WKSTN-U1021
NET001548,2026-06-24 15:18:00,U1004,elizabeth.wilson98	,confluence.corp.local,INTERNAL,173640,  WKSTN-U1004 
NET026632,2026-06-24 15:13:00,U1065,michael.ramirez47,confluence.corp.local,INTERNAL,,WKSTN-U1065
NET027795,2026-06-24 15:22:00,U1068,susan.thompson34,sharepoint.corp.local,INTERNAL,163866,WKSTN-U1068
NET025833,2026-06-24 15:04:00,U1063,john.nguyen,jira.corp.local,internal,487044,WKSTN-U1063
NET005083,2026-06-24 15:14:00,U1013,emily.smith,sharepoint.corp.local,INTERNAL,54090,WKSTN-U1013
NET014651,2026-06-24 15:23:00,U1035,nancy.rodriguez82,sharepoint.corp.local,INTERNAL,486802,WKSTN-U1035
NET017833,2026-06-24 15:17:00,U1043,thomas.williams91,vpn.corp.local,INTERNAL,337975,WKSTN-U1043	
NET029834,2026-06-24 15:25:00,U1073,michael.gonzalez,confluence.corp.local,INTERNAL,288119,WKSTN-U1073	
NET013467,2026-06-24 15:00:00,U1032,paul.wright91,sharepoint.corp.local,INTERNAL,227752,WKSTN-U1032
NET021415,2026-06-24 15:25:00,U1052,paul.taylor,hr-portal.corp.local,INTERNAL,178436,WKSTN-U1052
NET017035,2026-06-24 15:14:00,U1041,matthew.allen52,hr-portal.corp.local,INTERNAL,480858,WKSTN-U1041
NET023411,2026-06-24 15:05:00,U1057,nancy.sanchez,sharepoint.corp.local,INTERNAL,494233,WKSTN-U1057
NET014652,2026-06-24 15:10:00,U1035,,hr-portal.corp.local,INTERNAL,93123,WKSTN-U1035
NET002347,2026-06-24 15:03:00,U1006,george.gonzalez,mail.corp.local,INTERNAL,333454,WKSTN-U1006
NET013864,2026-06-24 15:07:00,U1033,linda.miller,vpn.corp.local,INTERNAL,212746,WKSTN-U1033
NET018234,2026-06-24 15:30:00,U1044,lisa.ramirez9,jira.corp.local,INTERNAL,-80299.0,WKSTN-U1044
NET025830,2026-06-24 15:36:00,U1063,john.nguyen,hr-portal.corp.local,INTERNAL,259451,WKSTN-U1063
NET017836,2026-06-24 15:49:00,U1043,thomas.williams91,news.com,EXTERNAL,14641,WKSTN-U1043
NET001940,2026-06-24 15:29:00,U1005,robert.robinson,  mail.corp.local ,INTERNAL,89318,WKSTN-U1005
NET005080,2026-06-24 15:30:00,U1013,emily.smith,mail.corp.local,INTERNAL,126519,WKSTN-U1013	
NET018232,2026-06-24 16:00:00,U1044,lisa.ramirez9,vpn.corp.local,INTERNAL,307531,WKSTN-U1044
NET031418,2026-06-24 15:36:00,U1077,kimberly.harris58,jira.corp.local,INTERNAL,144420,  WKSTN-U1077 
NET009975,2026-06-24 15:35:00,U1024,emily.miller,confluence.corp.local,INTERNAL,9753,WKSTN-U1024
NET008169,2026-06-24 16:06:00,U1020,andrew.thomas36,jira.corp.local,INTERNAL,,WKSTN-U1020
NET023414,2026-06-24 15:30:00,U1057,nancy.sanchez,sharepoint.corp.local,INTERNAL,348722,  WKSTN-U1057 
NET035772,2026-06-24 16:34:00,U1087,  charles.sanchez ,vpn.corp.local,INTERNAL,69358,WKSTN-U1087
NET002729,2026-06-24 16:05:00,U1007,sarah.robinson82,vpn.corp.local,INTERNAL,451522,WKSTN-U1007
NET007731,2026-06-24 16:05:00,U1019,donna.anderson,jira.corp.local,INTERNAL,111752,WKSTN-U1019
NET038495,2026-06-24 15:35:00,U1093,sarah.clark44,vpn.corp.local,INTERNAL,103990,WKSTN-U1093
NET018626,2026-06-24 15:31:00,U1045,daniel.sanchez90,vpn.corp.local,INTERNAL,229272,WKSTN-U1045
NET039327,2026-06-24 16:00:00,U1095,richard.thomas74,mail.corp.local,INTERNAL,77393,WKSTN-U1095
NET015438,2026-06-24 16:36:00,U1037,robert.martin,sharepoint.corp.local,INTERNAL,342809,WKSTN-U1037
NET021028,2026-06-24 15:50:00,U1051,sandra.king72,hr-portal.corp.local,INTERNAL,453282,WKSTN-U1051
NET019837,2026-06-24 15:33:00,U1048,jennifer.thomas87,hr-portal.corp.local,INTERNAL,97981,WKSTN-U1048
NET011335,2026-06-24 15:38:00,U1027,patricia.brown75,sharepoint.corp.local,INTERNAL,185474,WKSTN-U1027
NET009082,2026-06-24 15:40:00,U1022,sandra.brown,sharepoint.corp.local,INTERNAL,422941,WKSTN-U1022
NET015441,2026-06-24 16:25:00,U1037,robert.martin,jira.corp.local,INTERNAL,184402,
NET006814,2026-06-24 15:55:00,U1017,emily.hernandez34,hr-portal.corp.local,INTERNAL,95739,WKSTN-U1017
