event_id,timestamp,user_id,username,device,process_name,action,cpu_pct,mem_mb
EP015084,2026-06-29 07:55:00,U1036,linda.jones,WKSTN-U1036,Chrome,PROCESS_START,33.4,816
EP018668,2026-06-29 08:23:00,U1045,daniel.sanchez90,WKSTN-U1045,Outlook,PROCESS_START,3.5,675
EP014689,2026-06-29 08:03:00,U1035,nancy.rodriguez82,WKSTN-U1035,Excel,PROCESS_START,33.6,291
EP041337,2026-06-28 15:54:00,U1100,daniel.brown38,WKSTN-U1100,outlook.exe,PROCESS_START,6.9,460
EP001589,2026-06-29 08:03:00,U1004,elizabeth.wilson98,WKSTN-U1004,SAP	,PROCESS_START,16.9,411
EP026259,2026-06-29 07:44:00,U1064,matthew.wright55,WKSTN-U1064,explorer.exe,PROCESS_START,7.8,287
EP025875,2026-06-29 07:47:00,U1063,john.nguyen,WKSTN-U1063,chrome.exe,PROCESS_START,28.5,195
EP040952,2026-06-29 07:49:00,U1099,joseph.garcia,WKSTN-U1099,,process_start,14.5,656
EP011819,2026-06-29 07:37:00,U1028,john.hill,WKSTN-U1028,teams.exe,,4.3,485
EP040955,2026-06-29 07:09:00,U1099,joseph.garcia,WKSTN-U1099,Zoom,PROCESS_START,32.6,482
EP013905,2026-06-29 07:55:00,U1033,linda.miller,WKSTN-U1033,notepad.exe,PROCESS_START,13.2,647
EP028691,2026-06-29 08:14:00,U1070,betty.thomas40,WKSTN-U1070,Chrome	,PROCESS_START,1.3,619
EP026699,2026-06-29 08:13:00,U1065,michael.ramirez47,WKSTN-U1065,outlook.exe,PROCESS_START,13.7,753
EP017488,2026-06-29 08:39:00,U1042,michael.hill56,WKSTN-U1042,TEAMS.EXE,PROCESS_START,28.3,
EP019091,2026-06-29 08:29:00,U1046,michelle.torres39,WKSTN-U1046,Excel,,34.4,512
EP029092,2026-06-29 08:54:00,U1071,matthew.robinson35	,WKSTN-U1071,Word,PROCESS_START,29.2,410
EP002388,2026-06-29 09:08:00,U1006,george.gonzalez,WKSTN-U1006,Outlook,PROCESS_START,2.0,221
EP010020,2026-06-29 08:57:00,U1024,emily.miller,WKSTN-U1024,Docker Desktop,PROCESS_START,3.6,425
EP026700,2026-06-29 09:05:00,U1065,michael.ramirez47,WKSTN-U1065,Word,,17.4,637
EP034042,2026-06-29 08:53:00,U1083,sarah.allen70,,teams.exe,PROCESS_START,6.9,416
EP023452,2026-06-29 08:44:00,U1057,nancy.sanchez,WKSTN-U1057,Salesforce,PROCESS_START,16.1,111
EP022678,2026-06-29 08:28:00,U1055,patricia.wilson54,WKSTN-U1055,,PROCESS_START,33.3,574
EP018669,2026-06-29 08:27:00,U1045,daniel.sanchez90,,chrome.exe,PROCESS_START,17.8,578
EP025081,2026-06-29 09:02:00,U1061,jessica.rodriguez,WKSTN-U1061,Outlook,PROCESS_START,,149
EP018273,2026-06-29 08:46:00,U1044,lisa.ramirez9,WKSTN-U1044,,PROCESS_START,17.3,775
EP018667,2026-06-29 08:56:00,U1045,daniel.sanchez90,WKSTN-U1045,notepad.exe,PROCESS_START,28.8,260
EP036742,2026-06-29 08:45:00,U1089,paul.brown27,WKSTN-U1089,Wireshark,PROCESS_START,20.2,853
EP017486,2026-06-29 08:42:00,U1042,michael.hill56,WKSTN-U1042,Outlook,PROCESS_START,3.3,723
EP005144,2026-06-29 08:30:00,U1013,emily.smith,WKSTN-U1013,SAP,PROCESS_START,4.3,329
EP010907,2026-06-29 09:11:00,U1026,elizabeth.gonzalez,WKSTN-U1026,Git,PROCESS_START,8.7,194
EP024655,2026-06-29 08:37:00,U1060,matthew.anderson,WKSTN-U1060,Zoom,PROCESS_START,27.3,614
EP010464,2026-06-29 08:37:00,U1025,betty.brown22,WKSTN-U1025,,PROCESS_START,15.8,638
EP029499,2026-06-29 08:39:00,U1072,kenneth.lopez,WKSTN-U1072,teams.exe,PROCESS_START,22.3,271
EP020674,2026-06-29 08:58:00,U1050,michael.ramirez,WKSTN-U1050	,,PROCESS_START,13.4,265
EP028284,2026-06-29 09:00:00,U1069,jessica.clark,WKSTN-U1069,notepad.exe,PROCESS_START,19.9,587
EP029091,2026-06-29 08:52:00,U1071,,WKSTN-U1071,notepad.exe,PROCESS_START,10.7,320
EP033600,2026-06-29 08:58:00,U1082,karen.hill96,WKSTN-U1082,chrome.exe,PROCESS_START,4.1,349
EP031462,2026-06-29 09:00:00,U1077,kimberly.harris58,WKSTN-U1077,DocuSign,PROCESS_START,5.7,539
EP003912,2026-06-29 09:46:00,U1010,susan.young51,WKSTN-U1010,Excel,PROCESS_START,25.2,545
EP005943,2026-06-29 09:32:00,U1015,lisa.hernandez,WKSTN-U1015,QuickBooks	,PROCESS_START,32.8,743
EP015897,2026-06-29 09:32:00,U1038,emily.clark,WKSTN-U1038,teams.exe,PROCESS_START,34.3,453
EP005145,2026-06-29 09:24:00,U1013,emily.smith,,notepad.exe,PROCESS_START,33.5,656
EP004703,2026-06-29 09:33:00,U1012,linda.martinez,WKSTN-U1012,notepad.exe,PROCESS_START,23.3,
EP004702,2026-06-29 09:18:00,U1012,linda.martinez,WKSTN-U1012,teams.exe,PROCESS_START,34.8,425
EP031460,2026-06-29 09:36:00,U1077,kimberly.harris58,WKSTN-U1077,DocuSign,PROCESS_START,10.7,195
EP023072,2026-06-29 09:46:00,U1056,anthony.clark,WKSTN-U1056,Outlook,PROCESS_START,16.7,700
EP009572,2026-06-29 09:18:00,U1023,richard.wright,WKSTN-U1023,Jenkins,PROCESS_START,11.9,421
EP024653,2026-06-29 09:23:00,U1060,matthew.anderson,WKSTN-U1060,explorer.exe,PROCESS_START,17.9,720
EP035381,2026-06-29 09:14:00,U1086,steven.thompson53,WKSTN-U1086,teams.exe,PROCESS_START,26.5,427
EP013103,2026-06-29 09:30:00,U1031,john.wright28,WKSTN-U1031,outlook.exe,PROCESS_START,23.7,835
EP030303,2026-06-29 09:37:00,U1074,sarah.williams7,WKSTN-U1074,teams.exe,PROCESS_START,16.9,471
EP026701,2026-06-29 09:24:00,U1065,michael.ramirez47,WKSTN-U1065,Outlook,PROCESS_START,5.1,668
EP025082,2026-06-29 09:22:00,U1061,jessica.rodriguez,WKSTN-U1061,Zoom,PROCESS_START,7.9,733
EP022285,2026-06-29 09:36:00,U1054,anthony.martinez,WKSTN-U1054,Outlook,PROCESS_START,9.5,222
EP030688,2026-06-29 09:24:00,U1075,steven.lewis,WKSTN-U1075,Chrome,PROCESS_START,,731
EP018275,2026-06-29 09:34:00,U1044,lisa.ramirez9,WKSTN-U1044,Outlook,PROCESS_START,17.8,422
EP037207,2026-06-29 09:45:00,U1090,mary.hill,WKSTN-U1090,Active Directory Console,PROCESS_START,18.9,187
EP010019,2026-06-29 09:40:00,U1024,emily.miller,WKSTN-U1024,Chrome,PROCESS_START,27.2,542
EP029498,2026-06-29 09:36:00,U1072,kenneth.lopez,WKSTN-U1072,chrome.exe,,34.0,331
EP005522,2026-06-29 09:43:00,U1014,james.taylor,WKSTN-U1014,chrome.exe,PROCESS_START,18.2,615
EP001587,2026-06-29 09:20:00,U1004,elizabeth.wilson98,WKSTN-U1004,TEAMS.EXE,PROCESS_START,16.3,334
EP022680,2026-06-29 09:12:00,U1055,patricia.wilson54,WKSTN-U1055,notepad.exe,PROCESS_START,19.0,636
EP030687,2026-06-29 09:39:00,U1075,  steven.lewis ,WKSTN-U1075,teams.exe,PROCESS_START,5.4,616
EP034507,2026-06-29 09:51:00,U1084,joshua.taylor,WKSTN-U1084,  notepad.exe ,PROCESS_START,16.0,202
EP013906,2026-06-29 10:13:00,U1033,linda.miller,WKSTN-U1033,Workday,PROCESS_START,5.0,525
EP010461,2026-06-29 09:56:00,U1025,betty.brown22,WKSTN-U1025,Git,PROCESS_START,8.2,211
EP036301,2026-06-29 10:05:00,U1088,andrew.smith85,WKSTN-U1088,Active Directory Console,PROCESS_START,13.0,338
EP003135,2026-06-29 09:50:00,U1008,joshua.hernandez,WKSTN-U1008,Chrome,PROCESS_START,32.3,
EP030304,2026-06-29 10:05:00,U1074,sarah.williams7,,outlook.exe,PROCESS_START,20.7,892
EP021867,2026-06-29 10:04:00,U1053,john.jackson31,WKSTN-U1053,teams.exe,PROCESS_START,14.4,568
EP002774,2026-06-29 10:00:00,U1007,sarah.robinson82,WKSTN-U1007,QuickBooks,PROCESS_START,6.6,80
EP022284,2026-06-29 10:12:00,U1054,anthony.martinez,WKSTN-U1054,chrome.exe,PROCESS_START,8.2,521
EP030300,2026-06-29 10:16:00,U1074,sarah.williams7,WKSTN-U1074,notepad.exe,PROCESS_START,10.3,837
EP013104,2026-06-29 09:47:00,U1031,john.wright28,WKSTN-U1031,Chrome,PROCESS_START,31.2,337
EP019094,2026-06-29 09:52:00,U1046,michelle.torres39,WKSTN-U1046,outlook.exe,PROCESS_START,31.6,315
EP021865,2026-06-29 10:15:00,U1053,,WKSTN-U1053,explorer.exe,PROCESS_START,12.5,595
EP005523,2026-06-29 10:04:00,U1014,james.taylor,WKSTN-U1014,Chrome,PROCESS_START,8.2,132
EP014296,2026-06-29 09:51:00,U1034,thomas.allen63,WKSTN-U1034,notepad.exe,PROCESS_START,17.1,81
EP018670,2026-06-29 10:12:00,U1045,daniel.sanchez90,WKSTN-U1045,chrome.exe,PROCESS_START,19.5,259
EP006883,2026-06-29 09:50:00,U1017,emily.hernandez34,WKSTN-U1017,Chrome,PROCESS_START,,830
EP027466,2026-06-29 10:15:00,U1067,paul.thomas97,WKSTN-U1067,chrome.exe,PROCESS_START,17.9,869
EP008221,2026-06-29 10:16:00,U1020,andrew.thomas36,WKSTN-U1020,Jenkins,PROCESS_START,33.4,460
EP013510,2026-06-29 10:11:00,U1032,paul.wright91	,WKSTN-U1032,Chrome,PROCESS_START,13.8,306
EP002389,2026-06-29 10:02:00,U1006,george.gonzalez,WKSTN-U1006,Excel,PROCESS_START,25.7,209
EP013101,2026-06-29 09:50:00,U1031,john.wright28,WKSTN-U1031,notepad.exe,PROCESS_START,20.5,667
EP040192,2026-06-29 10:12:00,U1097,mark.martinez10,WKSTN-U1097,outlook.exe	,PROCESS_START,,366
EP004704,2026-06-29 09:49:00,U1012,linda.martinez,WKSTN-U1012,chrome.exe,PROCESS_START,30.4,330
EP023071,2026-06-29 10:10:00,U1056,anthony.clark,WKSTN-U1056,Chrome,PROCESS_START,28.5,766
EP018274,2026-06-29 10:19:00,U1044,lisa.ramirez9,WKSTN-U1044,teams.exe,PROCESS_START,11.9,711
EP033601,2026-06-29 10:22:00,U1082,karen.hill96,WKSTN-U1082,explorer.exe,PROCESS_START,9.2,897
EP026702,2026-06-29 10:24:00,U1065,michael.ramirez47,WKSTN-U1065,Word,PROCESS_START,9.4,453
EP014692,2026-06-29 10:18:00,U1035,nancy.rodriguez82,,chrome.exe,PROCESS_START,14.8,104
EP029892,2026-06-29 10:22:00,U1073,michael.gonzalez,WKSTN-U1073,DocuSign,PROCESS_START,6.5,709
EP002772,2026-06-29 10:32:00,U1007,sarah.robinson82,WKSTN-U1007	,QuickBooks,PROCESS_START,1.1,317
EP006377,2026-06-29 10:51:00,U1016,patricia.thomas,WKSTN-U1016,outlook.exe,PROCESS_START,23.3,868
EP015085,2026-06-29 10:29:00,U1036,linda.jones	,WKSTN-U1036,chrome.exe,PROCESS_START,24.8,689
EP034506,2026-06-29 10:34:00,U1084,joshua.taylor,WKSTN-U1084,Chrome,PROCESS_START,20.6,580
EP004287,2026-06-29 10:27:00,U1011,donna.ramirez75,WKSTN-U1011	,,PROCESS_START,15.5,586
EP026256,2026-06-29 10:37:00,U1064,matthew.wright55,WKSTN-U1064,,PROCESS_START,23.5,581
EP023850,2026-06-29 10:36:00,U1058,jennifer.ramirez18,WKSTN-U1058,explorer.exe,PROCESS_START,26.7,576
EP014299,2026-06-29 10:25:00,U1034,thomas.allen63,WKSTN-U1034	,notepad.exe,PROCESS_START,29.5,256
EP009127,2026-06-29 10:48:00,U1022,sandra.brown,WKSTN-U1022,Jenkins,PROCESS_START,11.0,188
EP015488,2026-06-29 10:28:00,U1037,robert.martin,WKSTN-U1037,explorer.exe,PROCESS_START,18.3,828
EP009573,2026-06-29 10:51:00,U1023,richard.wright,WKSTN-U1023,chrome.exe,PROCESS_START,14.5,342
EP014688,2026-06-29 10:48:00,U1035,nancy.rodriguez82,WKSTN-U1035,explorer.exe,PROCESS_START,13.4,415
EP007778,2026-06-29 10:20:00,U1019,donna.anderson,WKSTN-U1019,Git,PROCESS_START,27.0,190
EP031463,2026-06-29 10:24:00,U1077,kimberly.harris58,WKSTN-U1077,teams.exe,PROCESS_START,22.4,713
EP016688,2026-06-29 10:32:00,U1040,matthew.martin,WKSTN-U1040,notepad.exe,PROCESS_START,4.8,820
EP025872,2026-06-29 10:33:00,U1063,,WKSTN-U1063,chrome.exe,PROCESS_START,3.7,697
EP028285,2026-06-29 10:30:00,U1069,jessica.clark,WKSTN-U1069,outlook.exe,PROCESS_START,23.5,524
EP002773,2026-06-29 10:35:00,U1007,sarah.robinson82,WKSTN-U1007,Excel,PROCESS_START,32.6,709
EP001588,2026-06-29 10:29:00,U1004,elizabeth.wilson98,WKSTN-U1004,teams.exe,PROCESS_START,24.3,549
EP001591,2026-06-29 10:36:00,U1004,elizabeth.wilson98,WKSTN-U1004,explorer.exe,,26.0,342
EP001985,2026-06-29 11:06:00,U1005,robert.robinson,WKSTN-U1005,outlook.exe,PROCESS_START,21.7,523
EP014691,2026-06-29 10:52:00,U1035,nancy.rodriguez82,WKSTN-U1035,notepad.exe,PROCESS_START,26.4,169
EP014298,2026-06-29 11:09:00,U1034,thomas.allen63,WKSTN-U1034,outlook,process_start,8.3,801
EP015899,2026-06-29 10:52:00,U1038,emily.clark,WKSTN-U1038,Chrome,process_start,9.8,577
EP005524,2026-06-29 11:12:00,U1014,james.taylor,WKSTN-U1014,explorer.exe,PROCESS_START,3.8,850
EP023069,2026-06-29 10:54:00,U1056,anthony.clark,WKSTN-U1056,explorer.exe,PROCESS_START,7.1,710
EP027465,2026-06-29 11:17:00,U1067,paul.thomas97,WKSTN-U1067,explorer.exe,PROCESS_START,10.7,147
EP001197,2026-06-29 10:56:00,U1003,kenneth.clark29,WKSTN-U1003,teams.exe,PROCESS_START,31.3,724
EP019874,2026-06-29 11:04:00,U1048,jennifer.thomas87,WKSTN-U1048,Excel,PROCESS_START,18.3,362
EP031072,2026-06-29 11:12:00,U1076,john.torres,WKSTN-U1076,Chrome,PROCESS_START,6.4,415
EP005143,2026-06-29 11:08:00,U1013,emily.smith,WKSTN-U1013,chrome.exe,,17.2,400
EP007781,2026-06-29 11:04:00,U1019,donna.anderson,WKSTN-U1019,teams.exe,PROCESS_START,25.9,884
EP004706,2026-06-29 11:08:00,U1012,,WKSTN-U1012,chrome.exe,PROCESS_START,10.4,321
EP028689,2026-06-29 11:09:00,U1070,betty.thomas40,WKSTN-U1070,Word,PROCESS_START,9.8,338
EP019501,2026-06-29 10:59:00,U1047,sandra.lewis,WKSTN-U1047	,chrome.exe,PROCESS_START,2.1,
EP013908,2026-06-29 11:14:00,U1033,linda.miller,WKSTN-U1033,explorer.exe,PROCESS_START,30.7,135
EP041358,2026-06-29 11:17:00,U1100,daniel.brown38,WKSTN-U1100	,notepad.exe,PROCESS_START,18.1,
EP035378,2026-06-29 10:55:00,U1086,,WKSTN-U1086,Slack,PROCESS_START,10.1,329
EP019875,2026-06-29 10:57:00,U1048,jennifer.thomas87,WKSTN-U1048,Salesforce,PROCESS_START,5.8,195
EP005939,2026-06-29 10:54:00,U1015,lisa.hernandez,WKSTN-U1015,SAP,PROCESS_START,11.6,601
EP038543,2026-06-29 11:07:00,U1093,sarah.clark44,WKSTN-U1093,Slack,PROCESS_START,32.7,352
EP001984,2026-06-29 10:53:00,U1005,robert.robinson,WKSTN-U1005,explorer.exe,PROCESS_START,6.7,531
EP010018,2026-06-29 11:03:00,U1024,emily.miller,WKSTN-U1024,outlook.exe,PROCESS_START,34.0,448
EP038541,2026-06-29 11:16:00,U1093,sarah.clark44,WKSTN-U1093,notepad.exe,PROCESS_START,11.0,466
EP036303,2026-06-29 11:08:00,U1088,andrew.smith85,,chrome.exe,PROCESS_START,23.9,406
EP016689,2026-06-29 11:26:00,U1040,matthew.martin,WKSTN-U1040,chrome.exe,PROCESS_START,11.1,775
EP031875,2026-06-29 11:30:00,U1078,michelle.miller,WKSTN-U1078,outlook.exe,PROCESS_START,23.2,287
EP033163,2026-06-29 11:38:00,U1081,margaret.davis,WKSTN-U1081,WIRESHARK,PROCESS_START,25.9,131
EP017081,2026-06-29 11:40:00,U1041,matthew.allen52,WKSTN-U1041,Outlook,PROCESS_START,17.5,327
EP034043,2026-06-29 11:20:00,U1083,sarah.allen70,WKSTN-U1083,teams.exe,PROCESS_START,29.9,160
EP001987,2026-06-29 11:36:00,U1005,robert.robinson,WKSTN-U1005,SAP,PROCESS_START,26.9,517
EP013907,2026-06-29 11:24:00,U1033,linda.miller,WKSTN-U1033,Outlook,PROCESS_START,6.3,118
EP037206,2026-06-29 11:19:00,U1090,MARY.HILL,WKSTN-U1090,PuTTY,PROCESS_START,24.9,793
EP011820,2026-06-29 11:27:00,U1028,john.hill,WKSTN-U1028,chrome.exe,PROCESS_START,12.1,260
EP033165,2026-06-29 11:19:00,U1081,margaret.davis,WKSTN-U1081,Wireshark,PROCESS_START,7.0,689
EP020677,2026-06-29 11:26:00,U1050,michael.ramirez,WKSTN-U1050,,PROCESS_START,28.9,663
EP041355,2026-06-29 11:27:00,U1100,daniel.brown38,WKSTN-U1100,Chrome,PROCESS_START,27.5,439
EP000785,2026-06-29 11:30:00,U1002,donna.ramirez,WKSTN-U1002,Excel,PROCESS_START,14.1,633
EP039785,2026-06-29 11:20:00,U1096,david.allen76,WKSTN-U1096,Excel,PROCESS_START,20.4,248
EP037646,2026-06-29 11:18:00,U1091,linda.robinson,WKSTN-U1091,notepad.exe,,34.8,235
EP010462,2026-06-29 11:25:00,U1025,betty.brown22,WKSTN-U1025,chrome.exe	,PROCESS_START,20.4,562
EP003138,2026-06-29 11:21:00,U1008,joshua.hernandez,WKSTN-U1008,chrome.exe,PROCESS_START,27.6,412
EP020266,2026-06-29 11:36:00,U1049,michelle.jones59,WKSTN-U1049,notepad.exe,PROCESS_START,30.7,94
EP010016,2026-06-29 11:42:00,U1024,emily.miller,WKSTN-U1024,Slack,PROCESS_START,24.4,291
EP002769,2026-06-29 11:34:00,U1007,sarah.robinson82,WKSTN-U1007,teams.exe,PROCESS_START,,686
EP005525,2026-06-29 11:41:00,U1014,james.taylor,,notepad.exe,PROCESS_START,30.9,342
EP035380,2026-06-29 11:26:00,U1086,steven.thompson53,WKSTN-U1086,PuTTY,PROCESS_START,15.7,329
EP012255,2026-06-29 11:31:00,U1029,michelle.garcia54,WKSTN-U1029,VSCode,PROCESS_START,34.6,647
EP005941,2026-06-29 11:19:00,U1015,lisa.hernandez,WKSTN-U1015,Excel,PROCESS_START,11.5,574
EP017878,2026-06-29 11:36:00,U1043,thomas.williams91,WKSTN-U1043,chrome.exe,PROCESS_START,8.9,424
EP020675,2026-06-29 11:43:00,U1050,michael.ramirez,WKSTN-U1050,notepad.exe,PROCESS_START,11.3,411
EP032289,2026-06-29 11:51:00,U1079,emily.jones,WKSTN-U1079,notepad.exe,PROCESS_START,20.9,772
EP027849,2026-06-29 11:48:00,U1068,susan.thompson34,WKSTN-U1068,outlook.exe,PROCESS_START,31.3,553
EP004286,2026-06-29 11:42:00,U1011,donna.ramirez75,WKSTN-U1011,Excel,PROCESS_START,27.9,513
EP006379,2026-06-29 12:03:00,U1016,patricia.thomas,WKSTN-U1016,notepad.exe,PROCESS_START,23.4,176
EP032291,2026-06-29 11:46:00,U1079,emily.jones,WKSTN-U1079	,Terminal,PROCESS_START,1.2,124
EP021868,2026-06-29 11:43:00,U1053,john.jackson31,WKSTN-U1053,chrome.exe,PROCESS_START,30.2,544
EP011383,2026-06-29 11:48:00,U1027,PATRICIA.BROWN75,WKSTN-U1027,Jenkins,PROCESS_START,6.0,549
EP036743,2026-06-29 11:49:00,U1089,paul.brown27,WKSTN-U1089,Wireshark,PROCESS_START,19.6,251
EP040953,2026-06-29 11:47:00,U1099,joseph.garcia,WKSTN-U1099,Chrome,PROCESS_START,33.4,405
EP039366,2026-06-29 11:59:00,U1095,richard.thomas74,WKSTN-U1095,notepad.exe,PROCESS_START,24.0,773
EP007779,2026-06-29 11:42:00,U1019,donna.anderson,WKSTN-U1019,outlook.exe,PROCESS_START,9.5,758
EP032288,2026-06-29 11:55:00,U1079,emily.jones,WKSTN-U1079,Terminal,PROCESS_START,18.4,410
EP020265,2026-06-29 11:53:00,U1049,michelle.jones59,  WKSTN-U1049 ,Salesforce,PROCESS_START,32.2,730
EP015490,2026-06-29 11:55:00,U1037,robert.martin,WKSTN-U1037,outlook.exe,PROCESS_START,19.4,408
EP040954,2026-06-29 11:42:00,U1099,joseph.garcia,WKSTN-U1099,outlook.exe,PROCESS_START,8.8,614
EP038973,2026-06-29 11:57:00,U1094,elizabeth.lewis69,WKSTN-U1094,,PROCESS_START,1.3,454
EP018276,2026-06-29 11:58:00,U1044,lisa.ramirez9,WKSTN-U1044,outlook.exe,PROCESS_START,18.2,757
EP026258,2026-06-29 11:53:00,U1064,matthew.wright55,WKSTN-U1064,teams.exe	,PROCESS_START,12.1,599
EP003539,2026-06-29 11:58:00,U1009,daniel.brown,WKSTN-U1009,Chrome,PROCESS_START,32.8,375
EP038100,2026-06-29 11:54:00,U1092,steven.thomas	,,chrome.exe,,17.2,
EP023849,2026-06-29 11:53:00,U1058,jennifer.ramirez18,WKSTN-U1058,Chrome,PROCESS_START,16.5,564
EP003137,2026-06-29 12:03:00,U1008,joshua.hernandez,WKSTN-U1008,notepad.exe,PROCESS_START,13000.0,334
EP012697,2026-06-29 11:49:00,U1030,betty.rodriguez86,WKSTN-U1030,Git	,PROCESS_START,18.3,284
EP007777,2026-06-29 11:48:00,U1019,donna.anderson,WKSTN-U1019,Chrome,PROCESS_START,28.2,898
EP007780,2026-06-29 12:05:00,U1019,donna.anderson,WKSTN-U1019,Git,PROCESS_START,33.5,231
EP007342,2026-06-29 12:17:00,U1018,betty.white57,WKSTN-U1018,notepad.exe,PROCESS_START,24.6,790
EP034038,2026-06-29 12:14:00,U1083,sarah.allen70,WKSTN-U1083,chrome.exe,PROCESS_START,23.1,318
EP034041,2026-06-29 12:21:00,U1083,sarah.allen70,,notepad.exe,PROCESS_START,17.8,319
EP038103,2026-06-29 12:20:00,U1092,steven.thomas,WKSTN-U1092,teams.exe,PROCESS_START,6.9,129
EP008672,2026-06-29 12:14:00,U1021,jessica.walker,WKSTN-U1021,teams.exe,PROCESS_START,25.6,424
EP025874,2026-06-29 12:06:00,U1063,john.nguyen,WKSTN-U1063,Chrome,PROCESS_START,27.4,94
EP033602,2026-06-29 12:19:00,U1082,karen.hill96,WKSTN-U1082,Chrome,PROCESS_START,19.2,311
EP015489,2026-06-29 12:18:00,U1037,robert.martin,WKSTN-U1037,notepad.exe,PROCESS_START,22.0,700
EP001199,2026-06-29 12:15:00,U1003,kenneth.clark29,,Outlook,PROCESS_START,25.2,766
EP030301,2026-06-29 12:18:00,U1074,sarah.williams7,WKSTN-U1074,Word,PROCESS_START,33.3,726
EP024270,2026-06-29 12:12:00,U1059,daniel.perez98,WKSTN-U1059	,Salesforce,PROCESS_START,1.7,469
EP035379,2026-06-29 12:08:00,U1086,  steven.thompson53 ,WKSTN-U1086,Wireshark,PROCESS_START,25.0,703
EP024654,2026-06-29 12:14:00,U1060,  matthew.anderson ,WKSTN-U1060,Salesforce,PROCESS_START,16.0,354
EP039786,2026-06-29 12:09:00,U1096,david.allen76,WKSTN-U1096,explorer.exe,PROCESS_START,6.2,667
EP025473,2026-06-29 12:18:00,U1062,william.martin,WKSTN-U1062,outlook.exe,PROCESS_START,1.1,594
EP012699,2026-06-29 12:05:00,U1030,  betty.rodriguez86 ,WKSTN-U1030,teams.exe,PROCESS_START,17.7,805
EP036304,2026-06-29 12:03:00,U1088,andrew.smith85,WKSTN-U1088,Slack,PROCESS_START,,134
EP000360,2026-06-29 12:09:00,U1001,linda.johnson95	,WKSTN-U1001,teams.exe,PROCESS_START,27.1,689
EP003911,2026-06-29 12:22:00,U1010,susan.young51,WKSTN-U1010,OUTLOOK,PROCESS_START,28.4,184
EP010905,2026-06-29 12:14:00,U1026,elizabeth.gonzalez,WKSTN-U1026,Docker Desktop,PROCESS_START,20.1,530
EP025083,2026-06-29 12:07:00,U1061,jessica.rodriguez,WKSTN-U1061,Outlook,PROCESS_START,7.4,91
EP027844,2026-06-29 12:14:00,U1068,susan.thompson34,,Outlook,PROCESS_START,13.7,747
EP007341,2026-06-29 12:22:00,U1018,betty.white57,WKSTN-U1018,Jenkins,PROCESS_START,10.8,251
EP007345,2026-06-29 12:21:00,U1018,betty.white57,WKSTN-U1018,outlook.exe,PROCESS_START,8.9,
EP012253,2026-06-29 12:28:00,U1029,michelle.garcia54,WKSTN-U1029,VSCode,PROCESS_START,32.6,323
EP027846,2026-06-29 12:23:00,U1068,susan.thompson34,WKSTN-U1068,DocuSign,PROCESS_START,20.7,729
EP021070,2026-06-29 12:24:00,U1051,sandra.king72,WKSTN-U1051,explorer.exe,PROCESS_START,15.3,
EP024269,2026-06-29 12:36:00,U1059,daniel.perez98,  WKSTN-U1059 ,teams.exe,PROCESS_START,6.7,752
EP029894,2026-06-29 12:38:00,U1073,michael.gonzalez,WKSTN-U1073,DocuSign,PROCESS_START,30.4,567
EP029895,2026-06-29 12:40:00,U1073,michael.gonzalez,WKSTN-U1073,explorer.exe,PROCESS_START,24.9,417
EP014300,2026-06-29 12:24:00,U1034,thomas.allen63,WKSTN-U1034,Outlook,PROCESS_START,29.3,388
EP024265,2026-06-29 12:34:00,U1059,daniel.perez98,WKSTN-U1059,explorer.exe,PROCESS_START,2.0,564
EP006880,2026-06-29 12:29:00,U1017,emily.hernandez34,WKSTN-U1017,chrome,PROCESS_START,17.0,515
EP019877,2026-06-29 12:25:00,U1048,jennifer.thomas87,WKSTN-U1048,explorer.exe,PROCESS_START,30.1,291
EP008223,2026-06-29 12:33:00,U1020,andrew.thomas36,WKSTN-U1020,VSCode,PROCESS_START,35.0,552
EP036302,2026-06-29 12:28:00,U1088,andrew.smith85,WKSTN-U1088,notepad.exe,PROCESS_START,27.8,661
EP027845,2026-06-29 12:27:00,U1068,susan.thompson34,WKSTN-U1068,teams.exe,PROCESS_START,21.2,333
EP015083,2026-06-29 12:26:00,U1036,linda.jones,WKSTN-U1036,Excel,PROCESS_START,20.4,749
EP021068,2026-06-29 12:41:00,U1051,sandra.king72,WKSTN-U1051,Excel,,21.2,162
EP021864,2026-06-29 12:37:00,U1053,john.jackson31,WKSTN-U1053,Outlook,PROCESS_START,2.5,
EP002387,2026-06-29 12:32:00,U1006,george.gonzalez,WKSTN-U1006,QuickBooks,PROCESS_START,8.4,453
EP017080,2026-06-29 12:24:00,U1041,matthew.allen52,WKSTN-U1041	,outlook.exe,PROCESS_START,33.1,887
EP040191,2026-06-29 12:38:00,U1097,,WKSTN-U1097,Outlook,PROCESS_START,29.8,514
EP030302,2026-06-29 12:23:00,U1074,sarah.williams7,WKSTN-U1074,explorer.exe,PROCESS_START,22.3,803
EP025477,2026-06-29 12:23:00,U1062,william.martin,WKSTN-U1062,Chrome,PROCESS_START,19.7,539
EP032290,2026-06-29 12:31:00,U1079,emily.jones,WKSTN-U1079,Chrome,PROCESS_START,25.8,290
EP000361,2026-06-29 12:38:00,U1001,linda.johnson95,WKSTN-U1001,notepad.exe,PROCESS_START,2.0,359
EP011386,2026-06-29 12:23:00,U1027,patricia.brown75,WKSTN-U1027,Jenkins,PROCESS_START,32.2,769
