event_id,timestamp,user_id,username,file_path,action,file_size_kb,device,is_sensitive_location
FILE022687,2026-06-29 13:38:00,U1055,patricia.wilson54,/shared/sales/pricing/notes_235.pptx,WRITE,4719,WKSTN-U1055,False
FILE005534,2026-06-29 13:47:00,U1014,james.taylor,/shared/finance/payroll/plan_395.xlsx,READ,1954,WKSTN-U1014,True
FILE020682,2026-06-29 13:46:00,U1050,michael.ramirez,/shared/sales/leads/summary_364.pdf,WRITE,4490,WKSTN-U1050,False
FILE027473,2026-06-29 13:30:00,U1067,paul.thomas97,/shared/legal/case_files/report_457.pdf,READ,48,  WKSTN-U1067 ,True
FILE019882,2026-06-29 13:34:00,U1048,jennifer.thomas87,/shared/sales/pricing/plan_435.csv,WRITE,941,WKSTN-U1048,False
FILE020270,2026-06-29 13:34:00,U1049,michelle.jones59,/shared/sales/pricing/notes_717.xlsx,READ,4293,WKSTN-U1049,False
FILE016278,2026-06-29 13:47:00,U1039,mark.thomas,/shared/hr/policies/data_602.csv,WRITE,543,WKSTN-U1039,False
FILE035825,2026-06-29 13:45:00,U1087,charles.sanchez,/shared/it/credentials_vault/report_200.pdf,READ,3896,WKSTN-U1087,True
FILE022295,2026-06-29 13:41:00,U1054,anthony.martinez,/shared/sales/contracts/summary_800.pptx,DOWNLOAD,625,WKSTN-U1054,False
FILE012705,2026-06-29 13:50:00,U1030,betty.rodriguez86,/shared/eng/design_docs/notes_458.pdf,READ,303,WKSTN-U1030,False
FILE005150,2026-06-29 13:50:00,U1013,emily.smith,/shared/finance/payroll/notes_146.docx,READ,2099,WKSTN-U1013	,True
FILE019884,2026-06-29 13:34:00,U1048,  jennifer.thomas87 ,/shared/sales/leads/notes_599.xlsx,WRITE,2446,WKSTN-U1048,False
FILE018679,2026-06-29 13:29:00,U1045,daniel.sanchez90,/shared/hr/policies/notes_779.csv,READ,1671,WKSTN-U1045,False
FILE008677,2026-06-29 13:30:00,U1021,jessica.walker,/shared/eng/design_docs/report_845.zip,WRITE,4218,WKSTN-U1021	,False
FILE033612,2026-06-29 13:44:00,U1082,karen.hill96,/shared/it/credentials_vault/plan_298.pdf,READ,3547,WKSTN-U1082,True
FILE019099,2026-06-29 13:33:00,U1046,michelle.torres39,/shared/hr/employee_records/data_695.csv,READ,1814,WKSTN-U1046,True
FILE035827,2026-06-29 13:45:00,U1087,charles.sanchez,/shared/it/backups/data_713.pdf,READ,165,WKSTN-U1087,False
FILE023079,2026-06-29 13:30:00,U1056,anthony.clark,/shared/sales/pricing/notes_207.pptx,READ,4618,WKSTN-U1056,False
FILE002779,2026-06-29 13:31:00,U1007,sarah.robinson82,/shared/finance/payroll/notes_793.csv,WRITE,2928,WKSTN-U1007,True
FILE000372,2026-06-29 14:21:00,U1001,,/shared/finance/payroll/notes_13.pdf,,713,WKSTN-U1001,True
FILE005949,2026-06-29 13:56:00,U1015,lisa.hernandez,/shared/finance/payroll/plan_55.docx,READ,2498,WKSTN-U1015,True
FILE033171,2026-06-29 14:13:00,U1081,margaret.davis,/shared/it/credentials_vault/summary_759.docx,WRITE,2375,WKSTN-U1081,True
FILE008679,2026-06-29 14:02:00,U1021,jessica.walker,/shared/eng/source_code/plan_586.docx,WRITE,2380,WKSTN-U1021,False
FILE034943,2026-06-29 14:16:00,U1085,barbara.walker67,/shared/it/credentials_vault/notes_127.xlsx,WRITE,2960,WKSTN-U1085,True
FILE006895,2026-06-29 14:22:00,U1017,emily.hernandez34,/shared/eng/design_docs/notes_34.pdf,READ,3715,WKSTN-U1017,False
FILE037657,2026-06-29 14:19:00,U1091,linda.robinson,/shared/it/network_configs/notes_154.docx,READ,2788,,False
FILE004297,2026-06-29 14:17:00,U1011,donna.ramirez75,/shared/finance/payroll/report_396.docx,READ,2932,,True
FILE032294,2026-06-29 14:05:00,U1079,emily.jones,/shared/it/credentials_vault/data_631.zip,READ,4972,WKSTN-U1079,True
FILE004714,2026-06-29 13:59:00,U1012,linda.martinez,/shared/finance/payroll/notes_47.pdf,READ,4678,WKSTN-U1012,True
FILE035391,2026-06-29 13:57:00,U1086,steven.thompson53,/shared/it/credentials_vault/report_150.pdf,READ,871,WKSTN-U1086,True
FILE017887,2026-06-29 14:19:00,U1043,thomas.williams91,/shared/hr/recruitment/notes_29.csv,READ,4204,WKSTN-U1043,False
FILE006892,2026-06-29 14:04:00,U1017,emily.hernandez34,/shared/eng/design_docs/data_876.xlsx,READ,3961,  WKSTN-U1017 ,False
FILE009133,2026-06-29 13:52:00,U1022,sandra.brown,/shared/eng/source_code/plan_429.pdf,DOWNLOAD,1240,WKSTN-U1022,False
FILE023460,2026-06-29 14:21:00,U1057,nancy.sanchez,  /shared/sales/contracts/notes_709.pptx ,DOWNLOAD,605,WKSTN-U1057,False
FILE024659,2026-06-29 13:56:00,U1060,matthew.anderson,/shared/sales/pricing/report_275.xlsx,READ,4489,WKSTN-U1060,False
FILE010469,2026-06-29 14:03:00,U1025,betty.brown22,/shared/eng/ci_configs/data_65.zip,READ,3408,WKSTN-U1025,False
FILE017885,2026-06-29 14:18:00,U1043,thomas.williams91,/shared/hr/employee_records/notes_649.zip,WRITE,,WKSTN-U1043,True
FILE022293,2026-06-29 14:00:00,U1054,anthony.martinez,/shared/sales/pricing/summary_190.zip,READ,1357,WKSTN-U1054,False
FILE011393,2026-06-29 14:05:00,U1027,patricia.brown75	,/shared/eng/ci_configs/notes_352.pdf,READ,4615,WKSTN-U1027,False
FILE021877,2026-06-29 14:15:00,U1053,  john.jackson31 ,/shared/sales/pricing/data_420.xlsx,WRITE,3022,WKSTN-U1053	,False
FILE039792,2026-06-29 14:13:00,U1096,david.allen76,/shared/exec/mna/data_92.csv,READ,4857,WKSTN-U1096,True
FILE038547,2026-06-29 14:19:00,U1093,sarah.clark44,/shared/it/credentials_vault/notes_360.pdf,READ,3410,WKSTN-U1093,True
FILE013522,2026-06-29 13:53:00,U1032,paul.wright91,/shared/hr/employee_records/report_999.csv,WRITE,1193,WKSTN-U1032,True
FILE028296,2026-06-29 13:52:00,U1069,jessica.clark,/shared/legal/compliance/plan_419.xlsx,READ,4933,WKSTN-U1069,False
FILE034513,2026-06-29 14:37:00,U1084,joshua.taylor,/shared/it/network_configs/data_423.xlsx,WRITE,4357,WKSTN-U1084,False
FILE033610,2026-06-29 14:48:00,U1082,karen.hill96,/shared/it/network_configs/data_453.csv,READ,1115,WKSTN-U1082,False
FILE028297,2026-06-29 14:25:00,U1069,jessica.clark,/shared/legal/contracts/report_424.zip,READ,1617,WKSTN-U1069,False
FILE023084,2026-06-29 14:49:00,U1056,anthony.clark,/shared/sales/pricing/report_369.csv,WRITE,3644,WKSTN-U1056	,False
FILE010470,2026-06-29 14:30:00,U1025,betty.brown22,/shared/eng/source_code/notes_447.zip,DOWNLOAD,3006,WKSTN-U1025,False
FILE005148,2026-06-29 14:40:00,U1013,emily.smith,/shared/finance/budgets/notes_176.docx,READ,1692,WKSTN-U1013,False
FILE039791,2026-06-29 14:28:00,U1096,david.allen76,/shared/exec/strategy/notes_725.pptx,READ,2248,WKSTN-U1096,False
FILE031081,2026-06-29 14:49:00,U1076,john.torres,/shared/legal/case_files/notes_386.csv,READ,3590,WKSTN-U1076,True
FILE013911,2026-06-29 14:23:00,U1033,linda.miller,/shared/hr/policies/summary_886.docx,WRITE,2118000.0,WKSTN-U1033,False
FILE015090,2026-06-29 14:38:00,U1036,linda.jones,/shared/hr/recruitment/plan_57.pdf,READ,2692,WKSTN-U1036,False
FILE034944,2026-06-29 14:23:00,U1085,barbara.walker67,/shared/it/backups/summary_574.docx,READ,3814,WKSTN-U1085,False
FILE011398,2026-06-29 14:38:00,U1027,patricia.brown75,/shared/eng/design_docs/notes_722.pdf,READ,2373,WKSTN-U1027,False
FILE033172,2026-06-29 14:35:00,U1081,margaret.davis,/shared/it/credentials_vault/report_625.pdf,READ,4989,WKSTN-U1081,True
FILE028294,2026-06-29 14:42:00,U1069,jessica.clark,/shared/legal/contracts/notes_286.zip,READ,4451,WKSTN-U1069,False
FILE029507,2026-06-29 14:35:00,U1072,kenneth.lopez,/shared/legal/case_files/data_216.pdf,READ,302,WKSTN-U1072,True
FILE031474,2026-06-29 14:23:00,U1077,kimberly.harris58,/shared/legal/contracts/report_437.docx,WRITE,2630,WKSTN-U1077,False
FILE014697,2026-06-29 14:33:00,U1035,nancy.rodriguez82,/shared/hr/policies/report_66.pptx,READ,3017,WKSTN-U1035,False
FILE004298,2026-06-29 14:26:00,U1011,donna.ramirez75,/shared/finance/budgets/notes_282.pptx,READ,22,WKSTN-U1011,False
FILE014304,2026-06-29 14:33:00,U1034,thomas.allen63,/shared/hr/recruitment/summary_308.pptx,DOWNLOAD,148,WKSTN-U1034,False
FILE008230,2026-06-29 14:30:00,U1020,andrew.thomas36,/shared/eng/source_code/notes_741.csv,WRITE,1731,WKSTN-U1020,False
FILE028697,2026-06-29 14:39:00,U1070,betty.thomas40,/shared/legal/compliance/data_842.pptx,READ,3715,WKSTN-U1070,False
FILE018283,2026-06-29 14:41:00,U1044,lisa.ramirez9,/shared/hr/employee_records/plan_851.xlsx,READ,3651,WKSTN-U1044,True
FILE007784,2026-06-29 14:43:00,U1019,donna.anderson,/shared/eng/source_code/summary_891.docx,DOWNLOAD,4452,WKSTN-U1019,False
FILE039795,2026-06-29 14:33:00,U1096,david.allen76,/shared/exec/strategy/notes_848.pptx,READ,1624,,False
FILE013521,2026-06-29 14:52:00,U1032,paul.wright91,/shared/hr/employee_records/plan_477.csv,WRITE,1937,WKSTN-U1032,True
FILE016694,2026-06-29 15:20:00,U1040,matthew.martin,/shared/hr/policies/notes_113.csv,WRITE,2910,WKSTN-U1040,False
FILE031471,2026-06-29 15:19:00,U1077,kimberly.harris58,/shared/legal/case_files/plan_133.docx,WRITE,1580,WKSTN-U1077,True
FILE028699,2026-06-29 15:03:00,U1070,betty.thomas40,/shared/legal/case_files/plan_744.pdf,READ,2969,WKSTN-U1070,True
FILE008676,2026-06-29 14:57:00,U1021,jessica.walker,/shared/eng/design_docs/data_760.pptx,READ,866,WKSTN-U1021,False
FILE023082,2026-06-29 15:16:00,U1056,anthony.clark,/shared/sales/leads/report_967.pdf,WRITE,2714,WKSTN-U1056,False
FILE003549,2026-06-29 15:16:00,U1009,daniel.brown,/shared/finance/budgets/summary_613.zip,WRITE,1519,WKSTN-U1009,False
FILE018282,2026-06-29 15:07:00,U1044,lisa.ramirez9	,/shared/hr/recruitment/summary_453.pptx,WRITE,3915,WKSTN-U1044,False
FILE017889,2026-06-29 14:59:00,U1043,thomas.williams91,/shared/hr/employee_records/plan_978.pdf,READ,1380,WKSTN-U1043,True
FILE040587,2026-06-29 14:59:00,U1098,nancy.wright49,/shared/exec/board_docs/plan_926.pdf,DOWNLOAD,426,WKSTN-U1098,True
FILE010027,2026-06-29 15:05:00,U1024,emily.miller,/shared/eng/source_code/plan_932.zip,READ,3810,WKSTN-U1024,False
FILE023081,2026-06-29 14:55:00,U1056,anthony.clark,/shared/sales/leads/summary_372.docx,WRITE,2424,WKSTN-U1056,False
FILE018681,2026-06-29 15:07:00,U1045,DANIEL.SANCHEZ90,/shared/hr/recruitment/data_449.csv,READ,1601,WKSTN-U1045,False
FILE001996,2026-06-29 15:21:00,U1005,robert.robinson,/shared/finance/budgets/notes_955.pptx,READ,3594,WKSTN-U1005,False
FILE016277,2026-06-29 14:54:00,U1039,,/shared/hr/recruitment/notes_248.pdf,READ,1010,WKSTN-U1039,False
FILE027472,2026-06-29 15:19:00,U1067,paul.thomas97,/shared/legal/compliance/report_40.pptx,,3955,WKSTN-U1067,False
FILE036309,2026-06-29 15:00:00,U1088,andrew.smith85,/shared/it/backups/data_502.zip,WRITE,4279,WKSTN-U1088,False
FILE010916,2026-06-29 15:19:00,U1026,,/shared/eng/ci_configs/summary_557.xlsx,READ,1731,WKSTN-U1026,False
FILE002397,2026-06-29 15:07:00,U1006,george.gonzalez,/shared/finance/payroll/plan_111.pptx,READ,1656,WKSTN-U1006,True
FILE000368,2026-06-29 15:19:00,U1001,linda.johnson95,/shared/finance/reports/summary_758.csv,READ,892,WKSTN-U1001,False
FILE031082,2026-06-29 15:06:00,U1076,john.torres,/shared/legal/contracts/plan_772.csv,DOWNLOAD,1635,WKSTN-U1076,False
FILE001594,2026-06-29 15:05:00,U1004,elizabeth.wilson98,/shared/finance/payroll/plan_962.zip,DOWNLOAD,4920,WKSTN-U1004,True
FILE018284,2026-06-29 15:11:00,U1044,lisa.ramirez9,/shared/hr/employee_records/plan_948.pptx,READ,3330,WKSTN-U1044,True
FILE006890,2026-06-29 15:18:00,U1017,emily.hernandez34,/shared/eng/ci_configs/report_283.zip,READ,1926,WKSTN-U1017,False
FILE032296,2026-06-29 14:53:00,U1079,emily.jones,/shared/it/credentials_vault/data_855.xlsx	,READ,3506,WKSTN-U1079,True
FILE040197,2026-06-29 15:19:00,U1097,mark.martinez10,/shared/exec/mna/summary_845.docx,READ,505,WKSTN-U1097,True
FILE021468,2026-06-29 15:24:00,U1052,paul.taylor,/shared/sales/pricing/notes_357.zip,read,2198,WKSTN-U1052,False
FILE037210,2026-06-29 15:43:00,U1090,mary.hill,  /shared/it/backups/summary_853.pptx ,READ,4896,WKSTN-U1090,False
FILE027475,2026-06-29 15:23:00,U1067,paul.thomas97,/shared/legal/compliance/summary_725.pptx,WRITE,1602,WKSTN-U1067,False
FILE003921,2026-06-29 15:55:00,U1010,susan.young51,/shared/finance/budgets/plan_110.pdf,WRITE,937,  WKSTN-U1010 ,False
FILE012707,2026-06-29 15:35:00,U1030,betty.rodriguez86,/shared/eng/source_code/summary_402.csv,READ,3207,WKSTN-U1030,False
FILE018676,2026-06-29 15:42:00,U1045,daniel.sanchez90,/shared/hr/recruitment/report_4.pptx,READ,528,WKSTN-U1045,False
FILE000793,2026-06-29 15:37:00,U1002,donna.ramirez,/shared/finance/reports/notes_856.xlsx,READ,3585,WKSTN-U1002,False
FILE017491,2026-06-29 15:28:00,U1042,michael.hill56	,/shared/hr/employee_records/data_62.xlsx,READ,1384,WKSTN-U1042,True
FILE011397,2026-06-29 15:43:00,U1027,patricia.brown75,/shared/eng/source_code/report_933.zip,READ,1116,WKSTN-U1027,False
FILE011396,2026-06-29 15:47:00,U1027,patricia.brown75,/shared/eng/source_code/summary_51.xlsx,READ,2262,WKSTN-U1027,False
FILE009580,2026-06-29 16:00:00,U1023,richard.wright,/shared/eng/source_code/report_623.pptx,READ,628,  WKSTN-U1023 ,
FILE028292,2026-06-29 15:22:00,U1069,jessica.clark,/shared/legal/case_files/summary_402.csv,READ,542,WKSTN-U1069,True
FILE005952,2026-06-29 15:39:00,U1015,lisa.hernandez,/shared/finance/payroll/notes_977.pdf,WRITE,563,,True
FILE005950,2026-06-29 15:31:00,U1015,lisa.hernandez,/shared/finance/reports/data_366.csv,READ,2177,WKSTN-U1015,False
FILE031473,2026-06-29 15:44:00,U1077,kimberly.harris58,/shared/legal/case_files/data_234.pdf,WRITE,867,WKSTN-U1077,True
FILE006893,2026-06-29 15:38:00,U1017,emily.hernandez34,/shared/eng/source_code/plan_548.csv,READ,1294,WKSTN-U1017,False
FILE001209,2026-06-29 15:58:00,U1003,kenneth.clark29,/shared/finance/payroll/plan_589.docx,READ,3343,WKSTN-U1003,True
FILE011395,2026-06-29 15:40:00,U1027,patricia.brown75,/shared/eng/source_code/data_903.pdf,READ,4356,WKSTN-U1027,False
FILE027476,2026-06-29 15:42:00,U1067,paul.thomas97,/shared/legal/contracts/report_432.docx,WRITE,1814,WKSTN-U1067,False
FILE020685,2026-06-29 15:55:00,U1050,michael.ramirez,/shared/sales/contracts/summary_16.csv,WRITE,2860,WKSTN-U1050,False
FILE030309,2026-06-29 15:23:00,U1074,,/shared/legal/compliance/data_429.xlsx,WRITE,654,WKSTN-U1074,False
FILE006891,2026-06-29 15:44:00,U1017,emily.hernandez34,/shared/eng/source_code/report_748.docx,,1543,WKSTN-U1017,False
FILE038109,2026-06-29 15:58:00,U1092,steven.thomas,/shared/it/backups/notes_275.zip,WRITE,4805,WKSTN-U1092,False
FILE004294,2026-06-29 15:29:00,U1011,donna.ramirez75,/shared/finance/reports/data_856.pptx,READ,4499,WKSTN-U1011,False
FILE001997,2026-06-29 15:40:00,U1005,ROBERT.ROBINSON,/shared/finance/payroll/data_522.zip,READ,3036,WKSTN-U1005,True
FILE021873,2026-06-29 16:48:00,U1053,john.jackson31,/shared/sales/pricing/plan_611.zip,READ,708,WKSTN-U1053,False
FILE019881,2026-06-29 16:20:00,U1048,jennifer.thomas87,/shared/sales/contracts/plan_381.pdf,WRITE,1157,WKSTN-U1048,False
FILE006385,2026-06-29 16:09:00,U1016,patricia.thomas,/shared/eng/source_code/report_835.docx,READ,4242,WKSTN-U1016,False
FILE019504,2026-06-29 16:42:00,U1047,sandra.lewis,/shared/sales/contracts/summary_859.docx,READ,3568,WKSTN-U1047,False
FILE032298,2026-06-29 16:13:00,U1079,emily.jones,/shared/it/backups/data_825.xlsx,WRITE,580,WKSTN-U1079,False
FILE002396,2026-06-29 16:18:00,U1006,george.gonzalez,,READ,2245,WKSTN-U1006,False
FILE027856,2026-06-29 16:47:00,U1068,susan.thompson34,/shared/legal/compliance/notes_346.zip,WRITE,3218,WKSTN-U1068,False
FILE016280,2026-06-29 16:43:00,U1039,mark.thomas,/shared/hr/employee_records/summary_433.csv,WRITE,60,WKSTN-U1039,True
FILE003918,2026-06-29 16:50:00,U1010,susan.young51,/shared/finance/reports/plan_509.pdf,DOWNLOAD,800,WKSTN-U1010,False
FILE014305,2026-06-29 16:14:00,U1034,thomas.allen63,/shared/hr/employee_records/report_605.csv,READ,1872,WKSTN-U1034,True
FILE015903,2026-06-29 16:34:00,U1038,emily.clark,/shared/hr/recruitment/summary_174.zip,,2070,WKSTN-U1038,False
FILE038983,2026-06-29 16:24:00,U1094,elizabeth.lewis69,/shared/it/backups/summary_460.xlsx,WRITE,112,WKSTN-U1094,False
FILE023859,2026-06-29 16:51:00,U1058,jennifer.ramirez18,/shared/sales/contracts/data_601.csv,WRITE,3275,  WKSTN-U1058 ,False
FILE016693,2026-06-29 16:09:00,U1040,matthew.martin,/shared/hr/policies/report_570.docx,DOWNLOAD,741,WKSTN-U1040,False
FILE023080,2026-06-29 16:06:00,U1056,anthony.clark,/shared/sales/leads/data_105.csv,READ,4603,WKSTN-U1056,False
FILE003920,2026-06-29 16:36:00,U1010,susan.young51,/shared/finance/budgets/report_934.docx,READ,237,WKSTN-U1010,False
FILE002395,2026-06-29 16:22:00,U1006,george.gonzalez,/shared/finance/payroll/report_598.pptx,READ,1706,WKSTN-U1006,True
FILE035389,2026-06-29 16:12:00,U1086,steven.thompson53,/shared/it/credentials_vault/data_394.xlsx,READ,4963,WKSTN-U1086,True
FILE017492,2026-06-29 16:08:00,U1042,michael.hill56,/shared/hr/policies/notes_797.pdf,READ,4290,WKSTN-U1042,False
FILE010028,2026-06-29 16:40:00,U1024,emily.miller,/shared/eng/ci_configs/data_493.csv,WRITE,1493,WKSTN-U1024,False
FILE020683,2026-06-29 16:05:00,U1050,  MICHAEL.RAMIREZ ,/shared/sales/leads/report_661.zip,DOWNLOAD,2722,WKSTN-U1050,False
FILE012704,2026-06-29 16:32:00,U1030,betty.rodriguez86,/shared/eng/ci_configs/report_666.zip,WRITE,3651,WKSTN-U1030,False
FILE012706,2026-06-29 16:07:00,U1030,betty.rodriguez86,/shared/eng/design_docs/summary_996.zip,READ,3163,WKSTN-U1030,False
FILE016697,2026-06-29 16:43:00,U1040,matthew.martin,/shared/hr/employee_records/data_370.pdf,WRITE,769,WKSTN-U1040,True
FILE002781,2026-06-29 16:54:00,U1007,sarah.robinson82,/shared/finance/budgets/data_729.docx,WRITE,4611,WKSTN-U1007,False
FILE041440,2026-06-29 23:33:00,U1022,sandra.brown,/shared/eng/source_code/confidential_992.docx,DOWNLOAD,84267,WKSTN-U1022,False
FILE003551,2026-06-29 17:47:00,U1009,daniel.brown,/shared/finance/reports/notes_551.pdf,READ,4984,WKSTN-U1009,False
FILE003550,2026-06-29 17:24:00,U1009,daniel.brown,/shared/finance/reports/notes_384.docx,READ,2237,WKSTN-U1009,False
FILE013517,2026-06-29 17:57:00,U1032,paul.wright91,/shared/hr/employee_records/notes_582.zip,READ,4315,WKSTN-U1032,True
FILE025485,2026-06-29 17:50:00,U1062,william.martin,/shared/sales/contracts/summary_753.pptx,read,4350,WKSTN-U1062,False
FILE039796,2026-06-29 17:03:00,U1096,david.allen76,/shared/exec/board_docs/data_602.zip,READ,2915,WKSTN-U1096,True
FILE013518,2026-06-29 17:26:00,U1032,paul.wright91	,/shared/hr/policies/data_41.xlsx,DOWNLOAD,3756,WKSTN-U1032,False
FILE015902,2026-06-29 16:55:00,U1038,emily.clark,/shared/hr/recruitment/notes_661.pdf,READ,2599,WKSTN-U1038,False
FILE019508,2026-06-29 17:24:00,U1047,sandra.lewis,/shared/sales/pricing/summary_176.pptx	,READ,4041,WKSTN-U1047,False
FILE041446,2026-06-29 23:16:00,U1022,  sandra.brown ,/shared/it/credentials_vault/confidential_403.pptx,DOWNLOAD,16865,WKSTN-U1022,True
FILE041444,2026-06-29 23:43:00,U1022,sandra.brown,/shared/hr/employee_records/confidential_41.docx,DOWNLOAD,46457,WKSTN-U1022,True
FILE016696,2026-06-29 17:18:00,U1040,matthew.martin,/shared/hr/policies/summary_976.csv,DOWNLOAD,4173,WKSTN-U1040,False
FILE041451,2026-06-29 22:16:00,U1022,sandra.brown,/shared/exec/mna/confidential_115.pdf,DOWNLOAD,5218,WKSTN-U1022,True
FILE021875,2026-06-29 17:01:00,U1053,john.jackson31,/shared/sales/leads/summary_299.csv,READ,3348,WKSTN-U1053,False
FILE009134,2026-06-29 17:56:00,U1022,sandra.brown,/shared/eng/design_docs/summary_789.pdf,READ,4096,WKSTN-U1022,False
FILE041438,2026-06-29 23:56:00,U1022,sandra.brown,/shared/eng/source_code/confidential_964.zip,DOWNLOAD,19787,WKSTN-U1022,False
FILE041448,2026-06-29 23:32:00,U1022,sandra.brown,/shared/exec/board_docs/confidential_631.pptx,DOWNLOAD,80093,WKSTN-U1022,True
FILE041445,2026-06-29 23:16:00,U1022,sandra.brown,/shared/it/credentials_vault/confidential_660.pptx,DOWNLOAD,30983,WKSTN-U1022,True
FILE025484,2026-06-29 17:23:00,U1062,william.martin,/shared/sales/contracts/data_931.xlsx,READ,-2760.0,WKSTN-U1062,False
FILE041447,2026-06-29 22:48:00,U1022,SANDRA.BROWN,/shared/legal/case_files/confidential_558.xlsx,download,63239,WKSTN-U1022,True
FILE029902,2026-06-29 17:42:00,U1073,michael.gonzalez,/shared/legal/compliance/report_309.csv,READ,4235,WKSTN-U1073,False
FILE041439,2026-06-29 23:16:00,U1022,sandra.brown,,DOWNLOAD,10492,WKSTN-U1022,True
FILE041441,2026-06-29 23:15:00,U1022,sandra.brown,/shared/exec/board_docs/confidential_348.pdf,DOWNLOAD,66666,WKSTN-U1022,True
FILE031882,2026-06-29 17:20:00,U1078,,/shared/legal/case_files/plan_370.pdf,READ,3410,WKSTN-U1078,True
FILE021876,2026-06-29 17:33:00,U1053,,/shared/sales/leads/notes_574.zip,DOWNLOAD,1353,WKSTN-U1053,False
FILE025896,2026-06-30 08:50:00,U1063,john.nguyen,/shared/legal/contracts/summary_643.pdf,READ,714,WKSTN-U1063,False
FILE010046,2026-06-30 08:42:00,U1024,emily.miller,/shared/eng/design_docs/data_892.pptx,READ,3679,WKSTN-U1024,False
FILE025895,2026-06-30 07:32:00,U1063,john.nguyen,/shared/legal/contracts/notes_285.pdf,WRITE,2357,WKSTN-U1063,False
FILE023876,2026-06-30 08:31:00,U1058,jennifer.ramirez18,/shared/sales/contracts/notes_280.pdf,READ,4156,WKSTN-U1058,False
FILE041437,2026-06-30 00:23:00,U1022,sandra.brown,/shared/exec/board_docs/confidential_292.docx,DOWNLOAD,23934,WKSTN-U1022,True
FILE041450,2026-06-30 00:25:00,U1022,sandra.brown,/shared/eng/ci_configs/confidential_844.xlsx,,44409,WKSTN-U1022,False
FILE023477,2026-06-30 08:29:00,U1057,nancy.sanchez,/shared/sales/contracts/report_313.zip,READ,102,WKSTN-U1057,False
FILE016294,2026-06-30 07:26:00,U1039,mark.thomas,/shared/hr/employee_records/report_279.csv,READ,3337,WKSTN-U1039,True
FILE018700,2026-06-30 07:44:00,U1045,,/shared/hr/policies/summary_55.xlsx,READ,2830,WKSTN-U1045,False
FILE025499,2026-06-30 08:20:00,U1062,william.martin,/shared/sales/pricing/plan_955.csv,READ,3856,WKSTN-U1062,False
FILE041436,2026-06-30 01:07:00,U1022,sandra.brown,/shared/legal/case_files/confidential_218.pptx,DOWNLOAD,59751,WKSTN-U1022,True
FILE004315,2026-06-30 07:34:00,U1011,donna.ramirez75,/shared/finance/reports/notes_412.xlsx,READ,3986,WKSTN-U1011,False
FILE029920,2026-06-30 08:46:00,U1073,MICHAEL.GONZALEZ,/shared/legal/compliance/notes_171.docx,READ,4251,WKSTN-U1073,False
FILE041449,2026-06-30 00:08:00,U1022,sandra.brown,/shared/eng/design_docs/confidential_421.docx,DOWNLOAD,4055,WKSTN-U1022,False
FILE002013,2026-06-30 08:18:00,U1005,robert.robinson,/shared/finance/budgets/notes_2.xlsx,READ,3442,WKSTN-U1005,False
FILE023098,2026-06-30 08:35:00,U1056,anthony.clark,/shared/sales/contracts/plan_602.xlsx,WRITE,2918,WKSTN-U1056,False
FILE006415,2026-06-30 08:50:00,U1016,patricia.thomas,/shared/eng/source_code/plan_78.pdf,READ,128,WKSTN-U1016,False
FILE041442,2026-06-30 00:28:00,U1022,sandra.brown,/shared/eng/design_docs/confidential_573.pptx,DOWNLOAD,23665,WKSTN-U1022,False
FILE028312,2026-06-30 08:53:00,U1069,jessica.clark,/shared/legal/case_files/report_60.docx,READ,328,WKSTN-U1069,True
FILE041443,2026-06-30 00:59:00,U1022,sandra.brown,/shared/exec/board_docs/confidential_960.csv,DOWNLOAD,21581,WKSTN-U1022,True
FILE034967,2026-06-30 07:46:00,U1085,,/shared/it/credentials_vault/summary_289.csv,WRITE,2101,WKSTN-U1085,True
FILE025503,2026-06-30 08:48:00,U1062,william.martin,/shared/sales/contracts/plan_341.pdf,READ,4079,WKSTN-U1062,False
FILE020701,2026-06-30 08:20:00,U1050,michael.ramirez,/shared/sales/leads/data_795.zip,READ,373,WKSTN-U1050,False
FILE026729,2026-06-30 08:28:00,U1065,michael.ramirez47,/shared/legal/case_files/plan_329.pptx,WRITE,401,WKSTN-U1065,True
FILE030326,2026-06-30 08:57:00,U1074,sarah.williams7,/shared/legal/compliance/plan_823.csv,WRITE,1451,WKSTN-U1074,
FILE015105,2026-06-30 09:32:00,U1036,linda.jones,/shared/hr/employee_records/notes_871.xlsx,READ,4576,WKSTN-U1036,True
FILE013926,2026-06-30 09:05:00,U1033,linda.miller,/shared/hr/recruitment/data_136.pptx,READ,4275,WKSTN-U1033,False
FILE007369,2026-06-30 09:33:00,U1018,betty.white57,/shared/eng/design_docs/plan_505.pptx,READ,521,WKSTN-U1018,False
FILE014324,2026-06-30 09:19:00,U1034,thomas.allen63,/shared/hr/policies/report_65.csv,READ,3217,WKSTN-U1034,False
FILE038571,2026-06-30 09:04:00,U1093,sarah.clark44,/shared/it/backups/summary_219.xlsx,WRITE,1589,WKSTN-U1093,False
FILE031491,2026-06-30 09:31:00,U1077,kimberly.harris58,/shared/legal/compliance/data_903.pptx,WRITE,1285,WKSTN-U1077,False
FILE025104,2026-06-30 08:58:00,U1061,jessica.rodriguez,/shared/sales/leads/report_535.zip,READ,1143,WKSTN-U1061,False
FILE035414,2026-06-30 09:28:00,U1086,steven.thompson53,/shared/it/network_configs/summary_643.pdf,READ,2876,WKSTN-U1086,False
